P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,119,687,594,55,17,56,2
2,0,177,718,405,87,33,109,0
3,0,125,737,455,99,28,85,1
4,0,102,668,511,107,51,69,21
5,0,169,722,413,82,41,99,3
