P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,724,253,133,84,36,54,37
2,0,697,240,104,61,59,53,107
3,0,677,213,121,122,103,29,55
4,0,727,206,133,73,73,62,47
5,1,634,280,142,71,51,75,66
