P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,406,698,322,44,16,35,9
2,0,482,519,240,133,52,100,3
3,0,390,535,358,111,48,80,8
4,0,341,570,293,189,47,76,13
5,0,348,572,337,104,73,89,6
