P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,376,535,231,86,12,59,22
2,0,448,404,206,80,27,74,82
3,0,351,468,249,109,78,27,38
4,0,346,446,282,63,79,79,26
5,0,292,500,269,98,65,50,46
