beta,runs,pyvrp_cost_mean,pyvrp_cost_std,global_risk_mean,global_risk_std,global_cvar90_mean,global_cvar90_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_cvar90_mean,max_vehicle_cvar90_std,vehicle_risk_gini_mean,vehicle_risk_gini_std,risk_variance_mean,risk_variance_std,edge_burden_gini_used_mean,edge_burden_gini_used_std,top10_burden_share_mean,top10_burden_share_std,max_edge_burden_mean,max_edge_burden_std,cost_increase_pct,risk_reduction_pct
0.0,5,146531.2,556.7375503771952,8.199420440428366,0.6944384560636563,0.23618810697449089,0.03874491891383541,2.653960711391119,0.5069237893410409,0.44042077273130414,0.08273955181951845,0.20995169272061456,0.027031806512065534,0.43252448832280177,0.16737074394278473,0.8382189419340282,0.007851816642826104,0.8684567136669695,0.00947233443261868,1.1611435174942017,0.30486017292705736,0.0,0.0
1.0,5,178390.8,107.04998832321282,3.891981148996274,0.303599924101586,0.07691794574706087,0.008834469522576093,1.2873236125102268,0.1427561645824009,0.1465916684207817,0.02997835363854107,0.23604180648472406,0.024152157007728176,0.11287764459025791,0.015100105029417932,0.7248407751534792,0.018736699584498535,0.7263066537244398,0.021626108601295154,0.6763452529907227,0.024066429682035925,0.21742536743028087,0.5253346041621608
