P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,781,294,126,153,37,42,97
2,0,684,230,149,86,48,50,282
3,0,578,239,176,144,83,61,249
4,0,565,206,178,107,91,112,270
5,1,631,294,135,100,56,77,235
