P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,646,248,96,101,36,51,143
2,0,589,210,96,48,75,72,231
3,0,503,222,115,85,81,96,218
4,0,527,194,112,106,84,71,227
5,0,534,253,122,106,45,62,198
