P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,817,427,159,50,26,50,0
2,1,853,295,93,114,78,95,0
3,0,822,350,117,103,77,61,0
4,0,824,292,142,110,110,51,0
5,3,674,466,131,88,78,89,0
