P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,115,591,452,79,32,40,12
2,0,173,545,332,95,56,112,8
3,0,133,554,364,130,68,69,2
4,0,143,541,358,117,72,62,28
5,0,162,535,375,108,42,91,7
