P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,86,724,570,73,36,41,0
2,0,164,720,372,123,55,95,0
3,0,162,658,431,116,72,90,1
4,0,128,620,424,164,89,93,11
5,0,154,714,384,85,82,107,3
