rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3475,8,8,7.822643756866455,0.9746633768081665,0.9701833724975586
2,3487,8,8,7.319906711578369,0.9028438329696655,0.8791773319244385
3,3721,8,8,7.140988826751709,0.8772841095924377,0.8444311022758484
4,2795,0,7,7.105702877044678,0.8722432851791382,0.9599034786224365
5,3448,7,8,7.083028793334961,0.8690041303634644,0.8774983882904053
6,3335,7,7,6.983441352844238,0.8547773361206055,0.9945455193519592
7,3300,7,7,6.9395833015441895,0.8485118746757507,0.9964174628257751
8,3208,7,7,6.911947250366211,0.844563901424408,0.9959470629692078
9,4357,7,7,6.898019790649414,0.8425742387771606,0.910422146320343
10,3367,0,7,6.88910436630249,0.8413006067276001,0.9990551471710205
11,4091,7,7,6.655694007873535,0.8079562783241272,0.911827564239502
12,3410,7,7,6.55984354019165,0.7942633628845215,0.9053105115890503
13,3250,0,7,6.557837963104248,0.7939768433570862,0.9624228477478027
14,3100,0,7,6.533115386962891,0.7904450297355652,0.9582246541976929
15,3198,7,7,6.436967372894287,0.7767096161842346,0.8065266609191895
16,3421,5,8,6.348904609680176,0.7641292214393616,0.561765730381012
17,4060,8,8,6.337949752807617,0.7625642418861389,0.7287336587905884
18,3901,7,7,6.3159589767456055,0.7594227194786072,0.7634539008140564
19,3117,5,8,6.284369945526123,0.7549099922180176,0.6940364837646484
20,3299,1,7,6.277948379516602,0.7539926171302795,0.8375545144081116
