method,runs,hop_mean,hop_std,mean_risk_mean,mean_risk_std,max_risk_mean,max_risk_std,cvar80_mean,cvar80_std,cvar90_mean,cvar90_std,re_mean,re_std,hhi_mean,hhi_std,gini_mean,gini_std,total_risk_mean,total_risk_std,hop_increase_pct_mean,hop_increase_pct_std,risk_reduction_pct_mean,risk_reduction_pct_std,cvar90_reduction_pct_mean,cvar90_reduction_pct_std,total_risk_mean_baseline,total_risk_mean_method,total_risk_aggregate_reduction,total_risk_mean_per_od_reduction,total_risk_median_per_od_reduction,total_risk_wilcoxon_p,max_risk_mean_baseline,max_risk_mean_method,max_risk_aggregate_reduction,max_risk_mean_per_od_reduction,max_risk_median_per_od_reduction,max_risk_wilcoxon_p,cvar80_mean_baseline,cvar80_mean_method,cvar80_aggregate_reduction,cvar80_mean_per_od_reduction,cvar80_median_per_od_reduction,cvar80_wilcoxon_p,cvar90_mean_baseline,cvar90_mean_method,cvar90_aggregate_reduction,cvar90_mean_per_od_reduction,cvar90_median_per_od_reduction,cvar90_wilcoxon_p,re_mean_baseline,re_mean_method,re_aggregate_reduction,re_mean_per_od_reduction,re_median_per_od_reduction,re_wilcoxon_p,gini_mean_baseline,gini_mean_method,gini_aggregate_reduction,gini_mean_per_od_reduction,gini_median_per_od_reduction,gini_wilcoxon_p,path_overlap_with_cvar,selected_path_changed_rate,risk_source
CVaR-risk,150,9.94,2.578251839975213,0.004688729205274898,0.00966702494297583,0.018782604776788503,0.077106293709309,0.011498273447647485,0.03945584302134451,0.016955472115272034,0.07573083889037643,0.0022732429439981552,0.009610433479701641,0.17312444437734864,0.1423684241409415,0.30610125990742054,0.1539411062513723,0.043919761619118036,0.08186802487335666,0.10486063011061625,0.12480596024581617,0.5283317523685521,0.4279889322181149,0.5981009288762442,0.43301795632327517,0.2697774275520027,0.043919761619118036,0.8372000132906258,0.5283317523685521,0.7577728994976463,1.2340228753445096e-19,0.19085996184575682,0.018782604776788503,0.9015896021562174,0.5897016152404462,0.9016317082054062,8.74317938610493e-20,0.10653645853840538,0.011498273447647485,0.8920719385054973,0.5861602349089892,0.8219318439825762,5.984633624818619e-20,0.16361901538239587,0.016955472115272034,0.8963722396413303,0.5981009288762442,0.9006801292885124,1.9173569808103953e-20,0.027971098813975886,0.0022732429439981552,0.9187288651033957,0.6646522190332385,0.9589791328703557,8.74847894344336e-20,0.578328287152285,0.30610125990742054,0.4707136643529095,0.32072341773144997,0.42557325429543674,2.4652762261214946e-17,1.0,0.0,GCN
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.030646233870502523,0.03830104757526634,0.19085996184575682,0.22795781975379756,0.10653645853840538,0.1431483022030711,0.16361901538239587,0.20695826968080341,0.027971098813975886,0.03811314240634235,0.4641859196104862,0.2906927098116831,0.578328287152285,0.2563435614159116,0.2697774275520027,0.31468345095476163,0.0,0.0,0.0,0.0,0.0,0.0,0.2697774275520027,0.2697774275520027,0.0,0.0,0.0,1.0,0.19085996184575682,0.19085996184575682,0.0,0.0,0.0,1.0,0.10653645853840538,0.10653645853840538,0.0,0.0,0.0,1.0,0.16361901538239587,0.16361901538239587,0.0,0.0,0.0,1.0,0.027971098813975886,0.027971098813975886,0.0,0.0,0.0,1.0,0.578328287152285,0.578328287152285,0.0,0.0,0.0,1.0,0.24,0.76,GCN
CVaR-risk,150,10.02,2.59702979543733,0.006095098417395656,0.011257864459529875,0.019817093869981667,0.08049893745058442,0.013207648424845602,0.04373605046047226,0.018804454630654718,0.0798433688504537,0.0024609222583399128,0.011253284451411855,0.148116222930601,0.12130021670188919,0.23252063387092875,0.13823492305851479,0.057433338557555114,0.09360436326454348,0.11365082140080654,0.12803486947536463,0.4814207431011954,0.446533460457307,0.5817969215867348,0.4372685454536739,0.29326472578919494,0.057433338557555114,0.8041587224518656,0.4814207431011954,0.7531332924616896,1.2555242739959779e-18,0.20437504122344155,0.019817093869981667,0.9030356458780168,0.5752057082957841,0.9219397553830484,5.970951326196947e-20,0.11521927899308504,0.013207648424845602,0.8853694577751728,0.5666423247067124,0.840169071024297,2.8019708264421053e-20,0.17504800111158852,0.018804454630654718,0.8925754392387494,0.5817969215867348,0.8885645549201863,4.199138632978078e-21,0.02951272846391512,0.0024609222583399128,0.9166148849210785,0.6765838410874433,0.9749901381008822,1.3128050198846233e-20,0.5292572416170881,0.23252063387092875,0.5606661268137818,0.3709979066645524,0.5805921317417294,8.539762013960578e-18,1.0,0.0,TEG-low
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.0334631642446937,0.041207827525440714,0.20437504122344155,0.24528777136783458,0.11521927899308504,0.15556185724829616,0.17504800111158852,0.22375059367106592,0.02951272846391512,0.04110291404765786,0.43883695625553704,0.2875574854531787,0.5292572416170881,0.27965274780342897,0.29326472578919494,0.3345062828836329,0.0,0.0,0.0,0.0,0.0,0.0,0.29326472578919494,0.29326472578919494,0.0,0.0,0.0,1.0,0.20437504122344155,0.20437504122344155,0.0,0.0,0.0,1.0,0.11521927899308504,0.11521927899308504,0.0,0.0,0.0,1.0,0.17504800111158852,0.17504800111158852,0.0,0.0,0.0,1.0,0.02951272846391512,0.02951272846391512,0.0,0.0,0.0,1.0,0.5292572416170881,0.5292572416170881,0.0,0.0,0.0,1.0,0.21333333333333335,0.7866666666666666,TEG-low
CVaR-risk,150,9.933333333333334,2.61299454499431,0.0044191195744143034,0.009932332954723974,0.018544606477565444,0.07739738174798531,0.011658648486352629,0.04031658430473914,0.017033171461662278,0.0757860811067117,0.0023434846687436393,0.009887460272079306,0.19797096128953542,0.1395266322544067,0.401255879924629,0.14946380293448788,0.04070158177979599,0.08343846888892088,0.10265873015871677,0.1243511905596323,0.5397115079819647,0.4226152067857379,0.5993408063047384,0.42701199912897836,0.27343243653436067,0.04070158177979599,0.8511457444605978,0.5397115079819647,0.7409727586855562,4.2477822569577363e-20,0.1976272874562225,0.018544606477565444,0.9061637351948195,0.5898682784678779,0.873825211750081,1.27790488451893e-19,0.1108420288191539,0.011658648486352629,0.8948174387328356,0.5790272114647691,0.8317987389049528,4.095805482095793e-20,0.17080201587109414,0.017033171461662278,0.9002753487674429,0.5993408063047384,0.8507519674604084,1.3124691783787857e-20,0.028871944995667947,0.0023434846687436393,0.9188317700794285,0.6599559675116831,0.9626331697729132,8.74847894344336e-20,0.6135839695682344,0.401255879924629,0.34604569247900974,0.222062186724267,0.3091153125689999,4.4121305293174e-16,1.0,0.0,GCN+TEG-concat
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.0312985542148101,0.04101351115976451,0.1976272874562225,0.24160687257196972,0.1108420288191539,0.1535549920692125,0.17080201587109414,0.221889687982015,0.028871944995667947,0.04077087531828939,0.47757516221859664,0.2849113578624565,0.6135839695682344,0.23384795640208544,0.27343243653436067,0.3333666908053073,0.0,0.0,0.0,0.0,0.0,0.0,0.27343243653436067,0.27343243653436067,0.0,0.0,0.0,1.0,0.1976272874562225,0.1976272874562225,0.0,0.0,0.0,1.0,0.1108420288191539,0.1108420288191539,0.0,0.0,0.0,1.0,0.17080201587109414,0.17080201587109414,0.0,0.0,0.0,1.0,0.028871944995667947,0.028871944995667947,0.0,0.0,0.0,1.0,0.6135839695682344,0.6135839695682344,0.0,0.0,0.0,1.0,0.23333333333333334,0.7666666666666666,GCN+TEG-concat
CVaR-risk,150,9.926666666666666,2.585703250092545,0.004879993307668566,0.010492913382814717,0.019994067149236797,0.0811287910373413,0.012270895859226583,0.041829425405582675,0.018321445263249594,0.0800963505251528,0.0025268759060147624,0.01043640725756525,0.1796894910300162,0.14252862531786192,0.3323888127214037,0.15202109941091482,0.04533581460476843,0.08755274754671385,0.10210822510821176,0.11212444349708584,0.5190961928353405,0.4283559955115676,0.589435217137227,0.43321916138480826,0.27929540097001637,0.04533581460476843,0.8376779050132905,0.5190961928353405,0.6869889896301271,1.7853233411680183e-19,0.19798436685310056,0.019994067149236797,0.8990118893328032,0.5846762803019536,0.8383193256200738,1.2780262204831837e-19,0.11072459367742865,0.012270895859226583,0.8891764200475255,0.5747336440853601,0.7983716911658286,5.985455512159043e-20,0.1687224306230847,0.018321445263249594,0.8914107318364208,0.589435217137227,0.8661869403072999,2.8023421154569694e-20,0.02918526775086941,0.0025268759060147624,0.9134194714779376,0.6502353470942785,0.9511037071108075,1.2785723680814605e-19,0.5866032290216883,0.3323888127214037,0.4333668887636693,0.32426044228376233,0.37472422531337696,1.0332149022924617e-17,1.0,0.0,Edge-GAT
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.031770380914772765,0.04069714890153276,0.19798436685310056,0.24081762841816629,0.11072459367742865,0.15110595303564942,0.1687224306230847,0.21674639512017074,0.02918526775086941,0.04054131765975474,0.46208375352235453,0.2907253185869883,0.5866032290216883,0.24557308053644542,0.27929540097001637,0.33314805888600046,0.0,0.0,0.0,0.0,0.0,0.0,0.27929540097001637,0.27929540097001637,0.0,0.0,0.0,1.0,0.19798436685310056,0.19798436685310056,0.0,0.0,0.0,1.0,0.11072459367742865,0.11072459367742865,0.0,0.0,0.0,1.0,0.1687224306230847,0.1687224306230847,0.0,0.0,0.0,1.0,0.02918526775086941,0.02918526775086941,0.0,0.0,0.0,1.0,0.5866032290216883,0.5866032290216883,0.0,0.0,0.0,1.0,0.24666666666666667,0.7533333333333333,Edge-GAT
CVaR-risk,150,9.913333333333334,2.639240959284186,0.005782299243835426,0.009838456659079238,0.017418884326082965,0.07394500631256994,0.012324587961658836,0.04051824629720427,0.016807092492882574,0.07375451202144219,0.002157817835843089,0.00986733568490779,0.15440690748864735,0.11133789826121936,0.2712967751436583,0.12713275435825042,0.054422322657394794,0.08147810207306674,0.0994801587301459,0.1262262375650833,0.49012977374367306,0.4276218983869789,0.5769118831075657,0.439506451620799,0.30643796944360363,0.054422322657394794,0.8224034614345238,0.49012977374367306,0.655044832853092,8.707135396592762e-19,0.22165026049750547,0.017418884326082965,0.9214127504839976,0.5764932752228921,0.877797576085833,8.511473203092066e-19,0.11368162059395885,0.012324587961658836,0.8915868027025173,0.5518774387709838,0.7772741883574883,3.990767756906907e-19,0.1849346987525415,0.016807092492882574,0.9091187721549161,0.5769118831075657,0.8733936694850719,1.2777229011380544e-19,0.030769094424628277,0.002157817835843089,0.9298706095475533,0.6415420440210621,0.9668999919122223,5.834539156420619e-19,0.53695412631285,0.2712967751436583,0.4947486910900743,0.3439274739637645,0.5342789157145791,2.1618417283826716e-17,1.0,0.0,Label-reference
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03476433010065968,0.04417311102252087,0.22165026049750547,0.2844541274607169,0.11368162059395885,0.16246068112971312,0.1849346987525415,0.24578761840065572,0.030769094424628277,0.04403362670276553,0.4358840226773067,0.2849353987589619,0.53695412631285,0.2657263927955134,0.30643796944360363,0.37004526318892644,0.0,0.0,0.0,0.0,0.0,0.0,0.30643796944360363,0.30643796944360363,0.0,0.0,0.0,1.0,0.22165026049750547,0.22165026049750547,0.0,0.0,0.0,1.0,0.11368162059395885,0.11368162059395885,0.0,0.0,0.0,1.0,0.1849346987525415,0.1849346987525415,0.0,0.0,0.0,1.0,0.030769094424628277,0.030769094424628277,0.0,0.0,0.0,1.0,0.53695412631285,0.53695412631285,0.0,0.0,0.0,1.0,0.2733333333333333,0.7266666666666667,Label-reference
