P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,0,0,1,1517,8,2,2
2,0,0,0,0,1506,10,13,0
3,0,0,0,3,1509,4,11,3
4,0,0,0,0,1506,5,14,4
5,0,0,0,0,1490,13,25,1
