rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4680,3697,4584,0.5018807053565979,1.0,4.51316499710083,5,5,25
2,659,4534,4865,0.49555492401123047,1.0,4.468884468078613,5,5,25
3,3921,4608,5084,0.4929458200931549,1.0,4.450620651245117,5,5,25
4,1700,4795,4913,0.48930808901786804,1.0,4.425156593322754,5,5,25
5,4137,3748,5082,0.4884450137615204,1.0,4.41911506652832,5,5,25
6,6573,4019,4168,0.48803868889808655,1.0,4.416270732879639,5,5,25
7,3918,4562,5084,0.486063152551651,1.0,4.40244197845459,5,5,25
8,34,4838,4839,0.48203209042549133,1.0,4.374224662780762,5,5,25
9,7100,4756,4833,0.4805540442466736,1.0,4.36387825012207,5,5,25
10,837,3739,3777,0.45164430141448975,0.8835294246673584,4.578273773193359,5,5,25
11,93,3568,3793,0.4453085660934448,0.8835294246673584,4.528077125549316,5,5,25
12,3077,3794,4699,0.43499159812927246,0.8835294246673584,4.446338176727295,5,5,25
13,3080,3794,4369,0.43499159812927246,0.8835294246673584,4.446338176727295,5,5,25
14,3509,3685,3758,0.43462151288986206,0.8835294246673584,4.443406105041504,5,5,25
15,4812,3697,4381,0.43382376432418823,0.8835294246673584,4.4370856285095215,5,5,25
16,5137,3688,3717,0.4334533214569092,0.8835294246673584,4.434150695800781,5,5,25
17,1701,3504,4795,0.4319455325603485,0.8835294246673584,4.422204971313477,5,5,25
18,3063,4114,5029,0.43045127391815186,0.8835294246673584,4.410366058349609,5,5,25
19,1155,3545,4075,0.43010902404785156,0.8835294246673584,4.407654762268066,5,5,25
20,1022,4796,4797,0.42930832505226135,0.8835294246673584,4.401310920715332,5,5,25
