rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3792,3247,4078,0.5191526412963867,1.0,4.634068489074707,5,5,25
2,351,3232,3351,0.5033109784126282,1.0,4.523176670074463,5,5,25
3,110,3562,3563,0.5027170181274414,1.0,4.51901912689209,5,5,25
4,1219,3287,4135,0.5021654963493347,1.0,4.515158653259277,5,5,25
5,1216,3287,3868,0.5021654963493347,1.0,4.515158653259277,5,5,25
6,1522,3287,3774,0.5021654963493347,1.0,4.515158653259277,5,5,25
7,4345,3652,4357,0.5014236569404602,1.0,4.509965419769287,5,5,25
8,4347,4357,4589,0.5014236569404602,1.0,4.509965419769287,5,5,25
9,5636,4649,4651,0.5002328157424927,1.0,4.501629829406738,5,5,25
10,3173,3335,3861,0.49952343106269836,1.0,4.496664047241211,5,5,25
11,109,3563,3572,0.4992451071739197,1.0,4.494715690612793,5,5,25
12,2129,3154,3526,0.49791622161865234,1.0,4.485413551330566,5,5,25
13,2136,3526,4079,0.49791622161865234,1.0,4.485413551330566,5,5,25
14,1201,3526,3840,0.49791622161865234,1.0,4.485413551330566,5,5,25
15,6264,3402,4246,0.4976564943790436,1.0,4.483595371246338,5,5,25
16,6229,4246,4687,0.4976564943790436,1.0,4.483595371246338,5,5,25
17,4484,4327,4598,0.4975113272666931,1.0,4.482579231262207,5,5,25
18,6547,3514,4695,0.497138649225235,1.0,4.479970455169678,5,5,25
19,6542,3514,4282,0.497138649225235,1.0,4.479970455169678,5,5,25
20,5101,4163,4624,0.49698612093925476,1.0,4.478902816772461,5,5,25
