risk_source,customer_set,beta,lambda_concentration,runs,common_global_risk_mean,common_global_risk_std,common_global_cvar90_mean,common_global_cvar90_std,common_max_vehicle_risk_mean,common_max_vehicle_risk_std,common_max_vehicle_cvar90_mean,common_max_vehicle_cvar90_std,common_vehicle_risk_gini_mean,common_vehicle_risk_gini_std,common_edge_burden_gini_used_mean,common_edge_burden_gini_used_std,common_top10_burden_share_mean,common_top10_burden_share_std,common_max_edge_burden_mean,common_max_edge_burden_std
A_GCN_seed0,A,0.0,0.0,10,7.795773243499634,0.853135071674335,0.22536744437092193,0.05034835507443315,2.29898810961542,0.359111930834017,0.38250233269569345,0.08929955513337083,0.15506772363532373,0.05275647509259881,0.8504429564771069,0.009887080467715638,0.8815259771712872,0.010317435245228974,1.1001768012626063,0.4032252042000784
A_GCN_seed0,A,0.5,0.0,10,4.601495397141418,0.050180934327014336,0.13687757360817007,0.0032107112831958767,1.696857145572637,0.27213028389147587,0.23924268858022762,0.04208634655372923,0.267314384715396,0.052695952233339026,0.8135931526558607,0.004090869093501325,0.8298987125531079,0.002831083650034897,0.8422528180124284,0.0
A_GCN_seed0,A,1.0,0.0,10,3.096481229512281,0.17755932781214442,0.06773440901125914,0.008214683228104312,0.941033676945891,0.082850687409857,0.10254919974269508,0.013999226581374105,0.20160614933267587,0.04792090551683986,0.7466954453187494,0.011141020618302657,0.743755046756698,0.014424496812047776,0.5313090438090153,0.0
A_GCN_seed0,A,1.5,0.0,10,2.8843853759073577,0.16109529262461889,0.06358608564796042,0.011786392286358714,0.863480280645582,0.0969646795731942,0.09013823459008208,0.012766684919011766,0.24000414316007584,0.05363424448788422,0.7312506502881971,0.01378703256152938,0.7245463308581503,0.01764765400421962,0.5313090438090153,0.0
A_GCN_seed0,A,2.0,0.0,10,2.782383635839123,0.17815704789814035,0.0578930405070656,0.009938060071498578,0.8078035938969977,0.06844825518821228,0.09140406532563303,0.01854480210434728,0.22660958072425527,0.05349056822717953,0.7236039933328918,0.01596360479005023,0.7137891056192739,0.019872068782329576,0.5313090438090153,0.0
A_GCN_seed0,A,3.0,0.0,10,2.181107837889499,0.18163285957303846,0.03803189010445443,0.004761864326623862,0.7543735553287758,0.015065408736106593,0.09205367566816676,0.006784899370776633,0.29272677236612105,0.046045835591566234,0.6614206929267341,0.02388705316853647,0.6353553923209005,0.027766627111210203,0.5313090438090153,0.0
A_GCN_seed1,A,0.0,0.0,10,7.795773243499634,0.853135071674335,0.22536744437092193,0.05034835507443315,2.29898810961542,0.359111930834017,0.38250233269569345,0.08929955513337083,0.15506772363532373,0.05275647509259881,0.8504429564771069,0.009887080467715638,0.8815259771712872,0.010317435245228974,1.1001768012626063,0.4032252042000784
A_GCN_seed1,A,0.5,0.0,10,4.5023747674242935,0.2994467466414569,0.12731497604855022,0.014298387759846707,1.6373255243992477,0.33509341449371743,0.21714742203348186,0.06427405722134384,0.25364123463450056,0.05765404983127956,0.8076759184780865,0.012370775436796927,0.8244403658580822,0.013392171510633728,0.8111584405920871,0.09832905507318937
A_GCN_seed1,A,1.0,0.0,10,3.20587055420338,0.2317852164019738,0.0825887653078214,0.01452952177361982,0.8929291081942994,0.016147584559417703,0.12273498850811142,0.010004548424952646,0.1890329775066153,0.057143822317900154,0.7512056915192499,0.016644577906342335,0.7526054805024142,0.0218908645422813,0.5313090438090153,0.0
A_GCN_seed1,A,1.5,0.0,10,2.973051761248455,0.23379380395742355,0.0669222092699447,0.01172398302657549,0.8690983544350889,0.08150089212774052,0.0963181156933535,0.01731529221356412,0.2207104027233559,0.053603955377435876,0.7386563199450743,0.015708327483595748,0.7345254450570775,0.02049311926509071,0.5313090438090153,0.0
A_GCN_seed1,A,2.0,0.0,10,2.5665521250306886,0.2340355959979103,0.049701705400520484,0.008971188043329812,0.8440016718643809,0.19469501342463008,0.1054224140827175,0.04318068024216032,0.21307783436368996,0.08094122310913368,0.7000159510115282,0.025876888719412374,0.6847103653834798,0.03154921087912317,0.5313090438090153,0.0
A_GCN_seed1,A,3.0,0.0,10,2.2680982213081853,0.10645259975777265,0.0389296947574735,0.005281170521529173,0.7840806753168483,0.06159258653614403,0.08859144304669335,0.018793873755161797,0.27505597053460884,0.04510314496482363,0.6701457442509862,0.011992427919966417,0.645363686605244,0.015092338273627517,0.5313090438090153,0.0
A_GCN_seed2,A,0.0,0.0,10,7.795773243499634,0.853135071674335,0.22536744437092193,0.05034835507443315,2.29898810961542,0.359111930834017,0.38250233269569345,0.08929955513337083,0.15506772363532373,0.05275647509259881,0.8504429564771069,0.009887080467715638,0.8815259771712872,0.010317435245228974,1.1001768012626063,0.4032252042000784
A_GCN_seed2,A,0.5,0.0,10,4.661219330113801,0.31006867317256,0.12825976288327637,0.007236973673164816,1.5048124742554054,0.2667795046634608,0.2941754113461133,0.07844116041086041,0.22042732937931478,0.04958215051272378,0.8141976247966316,0.007554826152184315,0.8304529765796198,0.011375694398668736,0.8422528180124284,0.0
A_GCN_seed2,A,1.0,0.0,10,3.231046505990048,0.18152177294795915,0.08644815680247978,0.00573251563814216,1.1168523170628881,0.19931119572526934,0.13353641084542137,0.025597313206836055,0.2518006041659464,0.06868968873593635,0.7532766041754753,0.011247606258189588,0.7528870299375215,0.013457924122601444,0.5528610582156614,0.06815345368976404
A_GCN_seed2,A,1.5,0.0,10,2.9180551206936856,0.14679476770912703,0.06437449965145994,0.009152329454825367,0.9474703787903944,0.13194514699471835,0.10080521422726603,0.01780055017033485,0.24765863470414864,0.04218950964094541,0.7354914563995086,0.008849790376006684,0.7283803455723038,0.010650517316848502,0.5313090438090153,0.0
A_GCN_seed2,A,2.0,0.0,10,2.81597474589866,0.16987150048698899,0.05903953870082812,0.010335717289548348,0.8672871569283099,0.0641264086160313,0.09853585232847675,0.008692775933293618,0.24064242484938886,0.054580083229554564,0.7265712826873779,0.01414584169573433,0.7170632785818319,0.017161076691556768,0.5313090438090153,0.0
A_GCN_seed2,A,3.0,0.0,10,2.176712976911569,0.2278927672900145,0.03812918249915937,0.006823410762181984,0.7664779596647835,0.04112688271203485,0.0923093125315216,0.012744253555594555,0.28691836488572087,0.06163857829284263,0.6593971647952024,0.027161980568876552,0.634779787431163,0.033066710193066486,0.5313090438090153,0.0
A_GCN_seed3,A,0.0,0.0,10,7.795773243499634,0.853135071674335,0.22536744437092193,0.05034835507443315,2.29898810961542,0.359111930834017,0.38250233269569345,0.08929955513337083,0.15506772363532373,0.05275647509259881,0.8504429564771069,0.009887080467715638,0.8815259771712872,0.010317435245228974,1.1001768012626063,0.4032252042000784
A_GCN_seed3,A,0.5,0.0,10,4.548588003318673,0.13167953243087752,0.1266525635060602,0.014769404511482821,1.6070505742654446,0.31625347975321316,0.23566944151169503,0.06172298689030952,0.2535033767690405,0.06924519263697079,0.8127307544231982,0.007038243798962556,0.827787363414334,0.006480301434887025,0.8422528180124284,0.0
