model,customer_set,beta,lambda_concentration,model_seeds,cost_increase_pct_mean,cost_increase_pct_std,common_risk_reduction_pct_mean,common_risk_reduction_pct_std,common_global_risk_mean,common_global_risk_std,common_global_cvar90_mean,common_global_cvar90_std,common_max_vehicle_risk_mean,common_max_vehicle_risk_std,common_edge_burden_gini_used_mean,common_edge_burden_gini_used_std,common_top10_burden_share_mean,common_top10_burden_share_std
Stable-Tail-GNN,A,0.0,0.0,10,0.0,0.0,0.0,0.0,7.959816901084077,1.8724445165742407e-15,0.23567049580945837,5.851389114294502e-17,2.428080332212452,0.0,0.8524898232201188,0.0,0.8837653227641111,0.0
Stable-Tail-GNN,A,0.5,0.0,10,0.10793395399167893,0.008349914116562534,0.4292758769739743,0.015129486735100119,4.542859520318516,0.12042794421879238,0.12712022579654392,0.0064553725335521825,1.6142616876465357,0.2048781465334477,0.8092144215105487,0.0026320463140337225,0.8258173062778237,0.004551907724458091
Stable-Tail-GNN,A,1.0,0.0,10,0.17169499430959534,0.014949098743240817,0.5895199289933184,0.017914836122843635,3.267346206756586,0.14259881535078003,0.08292899686449347,0.005547086151430442,1.0347596211723307,0.07886789274553879,0.7546828411770974,0.007006266435651535,0.756064248818104,0.009691163137728956
Stable-Tail-GNN,A,1.5,0.0,10,0.2215536110748335,0.020446152560128716,0.6310570248599209,0.022218580840990102,2.9367185290556113,0.17685583529623805,0.06294097991089195,0.011404707907824158,0.9702779324829207,0.06533276923728855,0.7352887114779482,0.01093296791101031,0.7292087529869111,0.014893201845729053
Stable-Tail-GNN,A,2.0,0.0,10,0.26576510755797683,0.026426537987806965,0.6544850922990539,0.019521439632442978,2.75023540189384,0.1553870851198316,0.05416498064128957,0.006616281261998436,0.9132773977623316,0.05059379032811611,0.7208611788645117,0.013487031194929819,0.7101507317011688,0.01720959048328103
Stable-Tail-GNN,A,3.0,0.0,10,0.34529136737625704,0.03784554956990075,0.6901373391578158,0.012573731863665167,2.4664500447858098,0.1000846033981139,0.045799281747726836,0.0031635603874251364,0.8177291513508826,0.04158753492900241,0.691332872456688,0.011820341241898558,0.672627415614423,0.015080759077952064
Stable-Tail-GNN,B,0.0,0.0,10,0.0,0.0,0.0,0.0,8.39809784146732,0.0,0.25918567434636797,0.0,2.7736311395548943,0.0,0.8477540592052198,0.0,0.8813086851131514,0.0
Stable-Tail-GNN,B,0.5,0.0,10,0.1265088675936698,0.009767159014330184,0.32316225678324406,0.03281986945377062,5.684149590331928,0.27562447481698316,0.13441507226688593,0.008100624862203074,1.8045248015317206,0.13714825559256644,0.8197634892760283,0.005876983550494269,0.8409469505170956,0.0072323949843408775
Stable-Tail-GNN,B,1.0,0.0,10,0.19840306302217195,0.016966543256510383,0.5214902376298345,0.02685179994756323,4.018571802481405,0.22550404317917003,0.09425068308599818,0.005180684973935998,1.3755458142027683,0.08499072058261509,0.7767719229252152,0.00864214474017173,0.7810186166132874,0.011752725044410599
Stable-Tail-GNN,B,1.5,0.0,10,0.25356036117818403,0.024862019914656884,0.5723908274653583,0.029009918331016963,3.591103668854229,0.24362813251688575,0.08314643313058334,0.006043055421206981,1.1791516658285792,0.08222850378486919,0.759527204607328,0.009517937643443991,0.75604848602637,0.013691464188706669
Stable-Tail-GNN,B,2.0,0.0,10,0.30502245948194967,0.031956635162523055,0.5991283063689345,0.026035209217108907,3.3665597049878,0.2186462343283785,0.07732616078019494,0.005643697670695209,1.1443376982134494,0.04207101491039897,0.7484575346181283,0.009821993044150355,0.7401357872542742,0.013771947075731147
Stable-Tail-GNN,B,3.0,0.0,10,0.40191731939216624,0.04631373401064586,0.6186536687069598,0.018102269887092796,3.2025838016829438,0.15202463366447086,0.0715700251896891,0.005321615501642096,1.1189010104621693,0.020629900296645708,0.7402939404326249,0.010650048407389747,0.7278455795192961,0.013780430946070704
TEG-low,A,0.0,0.0,10,0.0,0.0,0.0,0.0,7.812177609258077,0.051875159367158766,0.22639774951477554,0.0032581109395649634,2.311897331875123,0.04082254516200776,0.8506476431514081,0.0006472760974768175,0.8817499117305696,0.000708143254158355
TEG-low,A,0.5,0.0,10,0.1188768384712006,0.0074886159518572646,0.4167459699094218,0.011055033094555994,4.556151159195662,0.07094691584281716,0.1274333916563519,0.008009268995728338,1.807875229925635,0.11569728606701181,0.8079589963141671,0.002755691052994773,0.825065952555339,0.0030513966567441877
TEG-low,A,1.0,0.0,10,0.19131739446142232,0.01324429108533545,0.591894711765871,0.01579840048196406,3.188699816231289,0.13985082223921272,0.07760577600654972,0.005542067636432055,0.9616052024662813,0.0455119941212575,0.7504662426222846,0.008525797251329651,0.7499727776728777,0.011631514498066082
TEG-low,A,1.5,0.0,10,0.251981096859173,0.0190266186290766,0.6199518119597479,0.014086609850337604,2.9692891477155543,0.12020096228397066,0.06616010458792307,0.004821820264113184,0.9397801160152035,0.0706962763200584,0.7360015068571641,0.009657137902267422,0.7303052729753775,0.012354744729663535
TEG-low,A,2.0,0.0,10,0.30577743684581016,0.024801478500541308,0.6652237409001952,0.022404115644586955,2.6153440109669224,0.17572803023880432,0.051737772456391364,0.005546163395612296,0.8499076271494876,0.06575925105587987,0.7051596252210784,0.01866771237218045,0.6908469824247933,0.02303366077138243
TEG-low,A,3.0,0.0,10,0.3994704641182288,0.035279265494191615,0.6923433209668277,0.015533944356852106,2.4039267328904055,0.13278307677636914,0.04394223015482551,0.005041468804848969,0.7865113162742756,0.036534860877581156,0.6837981833554024,0.01572075223256809,0.6634571085554127,0.019897741207081383
TEG-low,B,0.0,0.0,10,0.0,0.0,0.0,0.0,8.395030415896514,0.009700051356791417,0.25916896701517417,5.283322019518583e-05,2.7735839562178453,0.00014920681268226673,0.8476127955741483,0.0004467148247316296,0.8811877670801531,0.0003823763944621904
TEG-low,B,0.5,0.0,10,0.13220775741772345,0.006395606317203431,0.3412833610068195,0.05914364381026223,5.529789293964851,0.49464481827133794,0.13031363861618803,0.013474753824686174,1.7496117543419927,0.11916683785121363,0.8175238642167137,0.01134513478057129,0.8368809580037281,0.014234722306172804
TEG-low,B,1.0,0.0,10,0.21409035995760056,0.011725478208872585,0.5143592288191512,0.024246123003871176,4.076951928324981,0.20329147961596064,0.09674788594355839,0.00581367644364655,1.397428373705503,0.11029352947103294,0.7793213638653769,0.009063002552904187,0.7846606806430855,0.011714295709699
TEG-low,B,1.5,0.0,10,0.27912294784325714,0.016257341227455493,0.5830575924650756,0.016232215622437037,3.5002613389040733,0.13685984931072956,0.08030088777708269,0.004299322932043752,1.2173212948187717,0.06666878234385416,0.7558578624457224,0.007757021806756634,0.7502264703069975,0.010961498257270998
TEG-low,B,2.0,0.0,10,0.3358643953406378,0.02056781119589435,0.6162626689141665,0.015497485436551542,3.2214703730612113,0.12975185255961608,0.07125629568590734,0.004897434624963828,1.1346942096750783,0.05107087370079867,0.740662625770651,0.008307249867487182,0.7288263996634996,0.011500104765851617
TEG-low,B,3.0,0.0,10,0.4407753168091354,0.03151011463326371,0.6364285251511564,0.008857946760065275,3.052189260722427,0.07427587154129761,0.06429198395937549,0.004192713606101742,1.1137014303833477,0.022042593907137337,0.7319938208618695,0.005619748242258084,0.7158247692469254,0.007511761317411494
