P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,621,244,143,110,72,116,15
2,1,668,167,106,63,78,229,9
3,3,616,208,128,46,118,195,6
4,0,604,240,113,76,90,163,35
5,3,689,195,123,64,80,157,9
