P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,524,310,232,69,39,32,115
2,0,512,247,143,92,44,62,221
3,0,436,270,178,106,53,70,207
4,0,454,296,136,91,68,57,219
5,0,470,295,166,81,37,74,197
