P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,612,458,184,103,46,23,103
2,2,581,368,140,99,52,67,220
3,0,563,332,184,90,80,67,214
4,0,556,284,153,115,60,79,282
5,3,524,402,173,77,45,40,265
