P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,44,188,735,262,23,55,14
2,0,52,249,550,291,37,134,8
3,0,59,231,583,322,50,72,3
4,0,55,225,580,299,61,69,32
5,0,134,274,560,218,28,90,16
