rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.8793830871582031,1.0,7.155681610107422,5,8,40
2,2174,3335,3866,0.8567931056022644,1.0,6.997551918029785,5,7,35
3,2177,3335,4325,0.8567931056022644,1.0,6.997551918029785,5,7,35
4,3636,3335,3804,0.8567931056022644,1.0,6.997551918029785,5,7,35
5,2115,3116,3335,0.8567931056022644,1.0,6.997551918029785,5,7,35
6,3173,3335,3861,0.8567931056022644,1.0,6.997551918029785,5,7,35
7,2148,3208,3862,0.8556996583938599,1.0,6.989897727966309,5,7,35
8,3297,3208,3873,0.8556996583938599,1.0,6.989897727966309,5,7,35
9,3726,3448,4028,0.8267517685890198,1.0,6.787262439727783,5,7,35
10,3724,3448,4271,0.8267517685890198,1.0,6.787262439727783,5,7,35
11,2872,3347,3448,0.8267517685890198,1.0,6.787262439727783,5,7,35
12,2864,3448,4503,0.8267517685890198,1.0,6.787262439727783,5,7,35
13,2861,3448,3858,0.8267517685890198,1.0,6.787262439727783,5,7,35
14,999,3100,3684,0.8219428658485413,1.0,6.753600120544434,5,7,35
15,1002,3100,3685,0.8219428658485413,1.0,6.753600120544434,5,7,35
16,1082,3100,4381,0.8219428658485413,1.0,6.753600120544434,5,7,35
17,1069,3100,3698,0.8219428658485413,1.0,6.753600120544434,5,7,35
18,4647,3100,4199,0.8219428658485413,1.0,6.753600120544434,5,7,35
19,1001,3100,3771,0.8219428658485413,1.0,6.753600120544434,5,7,35
20,2930,3244,3300,0.8203218579292297,1.0,6.742252826690674,5,7,35
