P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,49,226,851,328,24,48,4
2,0,48,332,659,331,55,52,52
3,0,49,272,715,365,50,57,22
4,0,40,233,663,421,79,72,21
5,0,131,346,620,285,59,59,29
