node_id,label,pred_label,S_i,S_i_norm,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.9837427139282227,0.2833918035030365,0.19490835070610046,0.33845236897468567,0.21201898157596588,0.14038874208927155,0.07073974609375,0.04349193722009659,0.10678762197494507,0.04602404311299324,0.04209668189287186
1,0,1,3.0301098823547363,0.29001569747924805,0.14872492849826813,0.31868207454681396,0.14975012838840485,0.21443258225917816,0.09653790295124054,0.0718725323677063,0.058211371302604675,0.050260987132787704,0.04025256261229515
2,0,1,3.131655693054199,0.30452224612236023,0.2051284909248352,0.2937677204608917,0.2229018658399582,0.12813301384449005,0.10557515919208527,0.04449375346302986,0.11032094061374664,0.05747045576572418,0.03733708709478378
3,0,1,2.901967763900757,0.271709680557251,0.15946675837039948,0.3302347660064697,0.2465614229440689,0.10401935130357742,0.10479137301445007,0.054926324635744095,0.07566694915294647,0.05164525285363197,0.03215456381440163
4,0,1,2.748900890350342,0.24984298646450043,0.14774686098098755,0.34823334217071533,0.2585742473602295,0.13112491369247437,0.07499299198389053,0.03932766988873482,0.07575415819883347,0.03693265840411186,0.03506004065275192
5,0,1,2.5338945388793945,0.21912778913974762,0.12955133616924286,0.44456470012664795,0.18832901120185852,0.13144205510616302,0.0682276114821434,0.03788512572646141,0.07561395317316055,0.02917323261499405,0.02476414665579796
6,0,1,2.6146292686462402,0.2306613177061081,0.10977907478809357,0.4138743579387665,0.14972041547298431,0.2083612084388733,0.06638605147600174,0.05187895894050598,0.045481037348508835,0.03597908839583397,0.02831895276904106
7,0,1,2.9067158699035645,0.2723879814147949,0.14099860191345215,0.3511521816253662,0.17373155057430267,0.17779649794101715,0.08048693835735321,0.07583414763212204,0.05474402382969856,0.04490816220641136,0.04134640842676163
8,0,1,1.7166237831115723,0.10237482935190201,0.023145049810409546,0.5528905391693115,0.3155793249607086,0.06352133303880692,0.038534194231033325,0.006329627241939306,0.011129917576909065,0.00667487783357501,0.005340253934264183
9,0,1,1.1163710355758667,0.016624433919787407,0.00011338801414240152,0.8841058015823364,0.1157674565911293,3.684803004944115e-06,9.583701285009738e-06,5.6287309035951694e-08,0.00011316590098431334,1.8477065566457895e-07,3.734169951030708e-08
10,0,1,1.625521183013916,0.08936017006635666,0.022520896047353745,0.6143807768821716,0.26633480191230774,0.061673905700445175,0.03002581000328064,0.005063788034021854,0.01364143192768097,0.004857403691858053,0.004022060893476009
11,0,1,1.349047064781189,0.049863867461681366,0.0024023952428251505,0.6623574495315552,0.33413752913475037,0.0005153048550710082,0.0005712974234484136,1.610558683751151e-05,0.002333572367206216,4.9012367526302114e-05,1.981038076337427e-05
12,0,1,1.3854221105575562,0.05506030097603798,0.005061479285359383,0.6373060345649719,0.3561434745788574,0.0005787580157630146,0.0008898170199245214,2.054306969512254e-05,0.005013598129153252,3.372160063008778e-05,1.4159239981381688e-05
13,0,1,1.390305757522583,0.05575796589255333,0.0037883222103118896,0.6275613307952881,0.3670278787612915,0.0007005200022831559,0.0008927800809033215,2.9096629077685066e-05,0.0036778482608497143,8.034311758819968e-05,3.0130766390357167e-05
14,0,1,1.4160937070846558,0.059441957622766495,0.0034789147321134806,0.6009920239448547,0.39361336827278137,0.0008475712966173887,0.0010338430292904377,3.429411299293861e-05,0.0033626798540353775,8.045091817621142e-05,3.578406904125586e-05
15,0,1,2.686091899871826,0.24087026715278625,0.12841710448265076,0.42284509539604187,0.13393524289131165,0.20067116618156433,0.06282050162553787,0.05131082609295845,0.045441318303346634,0.05092759430408478,0.03204818814992905
16,0,1,2.5131521224975586,0.21616458892822266,0.09422442317008972,0.41794073581695557,0.18968993425369263,0.18424133956432343,0.062167938798666,0.05173555761575699,0.03026367537677288,0.03750986605882645,0.026450878009200096
17,0,1,2.760047435760498,0.2514353394508362,0.15095201134681702,0.4345029592514038,0.12471915781497955,0.16636455059051514,0.07396513223648071,0.04949628561735153,0.06331219524145126,0.04732097312808037,0.04031883925199509
18,0,1,2.200133800506592,0.17144767940044403,0.07927129417657852,0.4885272979736328,0.2429259568452835,0.10056701302528381,0.05297955870628357,0.03572872653603554,0.03734840080142021,0.025981953367590904,0.015940943732857704
19,0,1,1.9044913053512573,0.12921305000782013,0.0584351010620594,0.5817357897758484,0.24007003009319305,0.05900249630212784,0.03915270417928696,0.021603861823678017,0.023058611899614334,0.02038579247891903,0.014990697614848614
20,0,1,2.473403215408325,0.21048617362976074,0.11494213342666626,0.5053398609161377,0.1478932499885559,0.11423826217651367,0.07409106194972992,0.04349542409181595,0.02720709517598152,0.04940226674079895,0.038332778960466385
21,0,1,2.737400531768799,0.24820007383823395,0.14523638784885406,0.38424041867256165,0.18487539887428284,0.16486936807632446,0.08268865942955017,0.03808971866965294,0.07725870609283447,0.03977576643228531,0.028201911598443985
22,0,1,2.936229705810547,0.27660423517227173,0.1235557496547699,0.30210208892822266,0.19359064102172852,0.20877428352832794,0.08991110324859619,0.08206615597009659,0.04346425458788872,0.050869230180978775,0.029222264885902405
23,0,1,2.828056812286377,0.261150985956192,0.1569870561361313,0.4011867940425873,0.1699756383895874,0.13143713772296906,0.07704155892133713,0.06337182968854904,0.06769900023937225,0.052916597574949265,0.03637145459651947
24,0,1,2.5454132556915283,0.22077332437038422,0.10822734236717224,0.43587300181388855,0.15058395266532898,0.19072413444519043,0.07109662145376205,0.04349492862820625,0.051863256841897964,0.027753353118896484,0.02861073426902294
25,0,1,2.3705382347106934,0.19579117000102997,0.08239557594060898,0.48810875415802,0.15798290073871613,0.14481085538864136,0.0709695965051651,0.055732302367687225,0.03218644857406616,0.02530045621097088,0.024908671155571938
26,0,1,2.314857006072998,0.18783672153949738,0.10877877473831177,0.5370168089866638,0.13096195459365845,0.13233307003974915,0.058880340307950974,0.032029151916503906,0.06094590201973915,0.02508850395679474,0.022744370624423027
27,0,1,3.794428586959839,0.3992040753364563,0.29577234387397766,0.2481352686882019,0.14668260514736176,0.1199389323592186,0.09882143139839172,0.09064937382936478,0.11339498311281204,0.09480981528759003,0.087567538022995
28,0,1,2.663961172103882,0.23770873248577118,0.11812525987625122,0.39360395073890686,0.21488220989704132,0.13758505880832672,0.07732658833265305,0.05847688391804695,0.04169057309627533,0.03547411784529686,0.04096056893467903
29,0,1,3.3378729820251465,0.33398184180259705,0.2608342170715332,0.36192241311073303,0.12708626687526703,0.11098132282495499,0.0782819464802742,0.060893815010786057,0.1129998043179512,0.08943694084882736,0.058397457003593445
30,0,1,1.473503589630127,0.06764336675405502,0.011411434970796108,0.5972663164138794,0.37707510590553284,0.005533221177756786,0.008249296806752682,0.00046471666428260505,0.01033351942896843,0.00045782967936247587,0.0006200856878422201
31,0,1,1.4766877889633179,0.06809825450181961,0.016129888594150543,0.6042241454124451,0.37109774351119995,0.003567309584468603,0.004440020769834518,0.0005409467266872525,0.014294409193098545,0.0013487476389855146,0.00048673091805540025
32,0,1,1.532673954963684,0.07609628140926361,0.012836900539696217,0.5400863885879517,0.43444129824638367,0.005526774562895298,0.006588388700038195,0.0005201422027312219,0.012008133344352245,0.0005085344891995192,0.00032023279345594347
33,0,1,1.5330435037612915,0.07614906877279282,0.01697288267314434,0.5629199147224426,0.4053904712200165,0.004936801269650459,0.008828389458358288,0.0009515530546195805,0.015056969597935677,0.001208197558298707,0.0007077149930410087
34,0,1,1.5976550579071045,0.08537929505109787,0.03017326071858406,0.5628830790519714,0.38601580262184143,0.008990462869405746,0.010298733599483967,0.0016387400683015585,0.02634463831782341,0.002316313562914729,0.0015123086050152779
35,0,1,1.5227007865905762,0.07467154413461685,0.021134601905941963,0.5931364893913269,0.36691030859947205,0.009821206331253052,0.008228435181081295,0.0007689812337048352,0.019100191071629524,0.0013548954157158732,0.0006795153021812439
36,0,1,1.483589768409729,0.06908424943685532,0.015599038451910019,0.6104483008384705,0.35486018657684326,0.009866728447377682,0.008397887460887432,0.0008278862223960459,0.01373052503913641,0.001241354621015489,0.0006271596066653728
37,0,1,2.7031092643737793,0.24330131709575653,0.1710372269153595,0.5015499591827393,0.10593769699335098,0.10558991879224777,0.07983722537755966,0.03604800999164581,0.064256452023983,0.06645962595939636,0.040321141481399536
