P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,653,276,134,76,58,14,110
2,0,610,221,156,87,37,18,192
3,0,530,219,200,92,81,41,157
4,0,531,244,169,106,45,30,196
5,0,509,294,173,80,63,28,173
