rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,2794,0,7,7.3558878898620605,0.9079839587211609,0.996368408203125
2,4315,8,8,7.235067844390869,0.8907240033149719,0.9272429943084717
3,4485,7,7,7.11541223526001,0.8736303448677063,0.9985656142234802
4,5150,7,8,7.0572509765625,0.8653215765953064,0.8968549370765686
5,3651,7,7,7.055009841918945,0.865001380443573,0.9202931523323059
6,3777,7,7,7.036250591278076,0.8623214960098267,0.9974697828292847
7,3901,0,7,7.0245795249938965,0.8606542348861694,0.9994935989379883
8,3477,0,7,7.007161617279053,0.8581659197807312,0.9996557235717773
9,3593,0,7,6.997894763946533,0.8568421006202698,0.9999961256980896
10,4145,8,8,6.996449947357178,0.8566356897354126,0.8744572997093201
11,926,0,8,6.995448112487793,0.8564925789833069,0.8702889084815979
12,3493,7,7,6.948973655700684,0.8498533964157104,0.9483212232589722
13,3584,3,7,6.942623138427734,0.8489461541175842,0.9411040544509888
14,4389,8,8,6.9123759269714355,0.8446251153945923,0.8827462792396545
15,4379,8,8,6.893862724304199,0.8419803977012634,0.8512709736824036
16,4370,6,7,6.8766984939575195,0.8395283818244934,0.867114782333374
17,4330,7,7,6.728523254394531,0.818360447883606,0.8361039161682129
18,2488,0,8,6.714691638946533,0.816384494304657,0.8652266263961792
19,4925,1,7,6.627592086791992,0.8039417266845703,0.8276165723800659
20,3458,7,7,6.539035797119141,0.791290819644928,0.8789147734642029
