rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4165,4485,5102,0.8736302256584167,0.9999998807907104,7.11541223526001,5,8,40
2,4170,4485,4620,0.8736302256584167,0.9999998807907104,7.11541223526001,5,8,40
3,2111,3651,4815,0.8650012612342834,0.9999998807907104,7.055009841918945,5,8,40
4,2115,3651,4265,0.8650012612342834,0.9999998807907104,7.055009841918945,5,8,40
5,2124,3651,4687,0.8650012612342834,0.9999998807907104,7.055009841918945,5,8,40
6,6058,3777,4260,0.8623213768005371,0.9999998807907104,7.036250591278076,5,8,40
7,6056,3777,4238,0.8623213768005371,0.9999998807907104,7.036250591278076,5,8,40
8,1040,3777,4886,0.8623213768005371,0.9999998807907104,7.036250591278076,5,8,40
9,837,3739,3777,0.8623213768005371,0.9999998807907104,7.036250591278076,5,8,40
10,372,3477,3862,0.8581658005714417,0.9999998807907104,7.007161617279053,5,8,40
11,2373,3477,4202,0.8581658005714417,0.9999998807907104,7.007161617279053,5,8,40
12,451,3477,3873,0.8581658005714417,0.9999998807907104,7.007161617279053,5,8,40
13,2904,3584,4613,0.8489460349082947,0.9999998807907104,6.942623138427734,5,7,35
14,6602,3584,5220,0.8489460349082947,0.9999998807907104,6.942623138427734,5,7,35
15,4384,3584,4426,0.8489460349082947,0.9999998807907104,6.942623138427734,5,7,35
16,4246,3584,5118,0.8489460349082947,0.9999998807907104,6.942623138427734,5,7,35
17,5487,3584,4470,0.8489460349082947,0.9999998807907104,6.942623138427734,5,7,35
18,4210,4366,4925,0.8039416074752808,0.9999998807907104,6.627592086791992,5,7,35
19,3064,4114,5028,0.7880436778068542,0.9999998807907104,6.516306400299072,5,7,35
20,3060,5028,5029,0.7880436778068542,0.9999998807907104,6.516306400299072,5,7,35
