P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,91,477,782,109,19,18,34
2,0,84,586,520,166,50,98,25
3,0,64,526,628,177,40,72,23
4,0,61,431,635,236,90,59,17
5,0,113,540,548,161,30,107,30
