P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,91,417,622,90,37,60,4
2,0,92,489,436,115,59,115,15
3,0,80,409,528,174,59,60,10
4,0,65,457,505,127,68,92,7
5,0,102,449,521,94,55,82,17
