P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,826,337,126,145,30,58,8
2,0,762,276,123,109,81,84,94
3,0,682,326,176,127,73,100,46
4,0,654,313,170,161,68,86,77
5,0,682,376,158,98,33,115,67
