P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,160,836,426,50,8,48,2
2,0,167,727,359,126,20,85,45
3,0,125,758,397,118,36,74,22
4,0,126,715,397,153,37,88,13
5,0,190,753,338,94,22,113,19
