P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,505,708,232,16,4,24,40
2,1,550,491,262,84,24,43,74
3,0,371,615,319,98,37,39,51
4,0,395,509,304,154,54,46,67
5,3,337,684,261,71,45,67,61
