rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.886613368988037,0.9838019013404846,0.9648709297180176
2,4627,8,8,7.225042343139648,0.8892917633056641,0.8864234685897827
3,3816,8,8,7.172304630279541,0.8817577958106995,0.8693181276321411
4,2794,0,7,7.088274002075195,0.8697534203529358,0.9969508051872253
5,3777,7,7,7.027893543243408,0.8611276745796204,0.9993435740470886
6,5157,7,7,7.004669666290283,0.8578099608421326,0.9958938360214233
7,3477,0,7,7.00078010559082,0.8572543263435364,0.999936580657959
8,3593,0,7,6.999980926513672,0.8571401238441467,0.9999953508377075
9,3901,0,7,6.999947547912598,0.8571353554725647,0.9999575614929199
10,4485,7,7,6.950149059295654,0.8500213027000427,0.9815791845321655
11,3794,7,7,6.926083087921143,0.8465833067893982,0.9778425097465515
12,80,0,8,6.912757873535156,0.8446797132492065,0.7843383550643921
13,4379,8,8,6.541119575500488,0.7915884852409363,0.7836174964904785
14,4183,3,8,6.3972368240356445,0.7710338234901428,0.7156420946121216
15,4370,6,7,6.389081954956055,0.7698688507080078,0.7840968370437622
16,3658,7,7,6.354654788970947,0.764950692653656,0.8608492612838745
17,3651,7,7,6.327667236328125,0.7610953450202942,0.8385798931121826
18,5150,7,7,6.223301410675049,0.7461858987808228,0.8194092512130737
19,3974,7,7,6.219562530517578,0.7456517815589905,0.8494782447814941
20,3636,7,7,6.197752475738525,0.7425360679626465,0.8084791898727417
