rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4436,8,8,7.69849967956543,0.956928551197052,0.9483603239059448
2,4198,8,8,7.456506729125977,0.9223580956459045,0.9189395904541016
3,4627,8,8,7.202034950256348,0.8860049843788147,0.8963416814804077
4,2794,0,7,7.007437229156494,0.8582053184509277,0.9999597668647766
5,3593,0,7,7.0,0.8571428656578064,1.0
6,3477,0,7,6.99992561340332,0.8571322560310364,0.9999839067459106
7,3901,0,7,6.999429702758789,0.8570613861083984,0.9999006986618042
8,4485,7,7,6.949763298034668,0.8499661684036255,0.9916495680809021
9,89,0,7,6.834129333496094,0.8334470391273499,0.9040467739105225
10,4379,8,8,6.711714744567871,0.8159592747688293,0.8200517892837524
11,3974,7,7,6.647108554840088,0.806729793548584,0.9290695190429688
12,2488,0,8,6.6008453369140625,0.8001207709312439,0.7831646800041199
13,3658,7,7,6.528531074523926,0.789790153503418,0.897700309753418
14,4145,8,8,6.511030197143555,0.7872900366783142,0.794297993183136
15,3794,7,7,6.475687026977539,0.7822409868240356,0.8758154511451721
16,5150,7,7,6.428399562835693,0.775485634803772,0.828903079032898
17,3636,7,7,6.28660774230957,0.755229651927948,0.8301403522491455
18,3651,7,7,6.231508731842041,0.7473583817481995,0.8432210683822632
19,1474,0,7,6.229849815368652,0.7471213936805725,0.7958456873893738
20,3777,7,7,6.1623945236206055,0.7374849319458008,0.6717193126678467
