rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,6058,3777,4260,0.9999998807907104,0.9999998807907104,6.73988676071167,5,7,35
2,451,3477,3873,0.9999998807907104,0.9999998807907104,6.884134292602539,5,7,35
3,4170,4485,4620,0.9999998807907104,0.9999998807907104,6.645431041717529,5,7,35
4,4165,4485,5102,0.9999998807907104,0.9999998807907104,6.645431041717529,5,7,35
5,1040,3777,4886,0.9999998807907104,0.9999998807907104,6.73988676071167,5,7,35
6,372,3477,3862,0.9999998807907104,0.9999998807907104,6.884134292602539,5,7,35
7,2373,3477,4202,0.9999998807907104,0.9999998807907104,6.884134292602539,5,7,35
8,6056,3777,4238,0.9999998807907104,0.9999998807907104,6.73988676071167,5,7,35
9,837,3739,3777,0.9999998807907104,0.9999998807907104,6.73988676071167,5,7,35
10,3080,3794,4369,0.9168285131454468,0.9999998807907104,6.370290756225586,5,7,35
11,3079,3794,4113,0.9168285131454468,0.9999998807907104,6.370290756225586,5,7,35
12,3077,3794,4699,0.9168285131454468,0.9999998807907104,6.370290756225586,5,7,35
13,2115,3651,4265,0.8624608516693115,0.9999998807907104,5.579988956451416,5,6,30
14,2111,3651,4815,0.8624608516693115,0.9999998807907104,5.579988956451416,5,6,30
15,2124,3651,4687,0.8624608516693115,0.9999998807907104,5.579988956451416,5,6,30
16,2904,3584,4613,0.8521556258201599,0.9999998807907104,5.215090274810791,5,6,30
17,4384,3584,4426,0.8521556258201599,0.9999998807907104,5.215090274810791,5,6,30
18,4246,3584,5118,0.8521556258201599,0.9999998807907104,5.215090274810791,5,6,30
19,6602,3584,5220,0.8521556258201599,0.9999998807907104,5.215090274810791,5,6,30
20,5487,3584,4470,0.8521556258201599,0.9999998807907104,5.215090274810791,5,6,30
