rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,2657,0,7,7.0,0.8571428656578064,1.0
2,3901,7,7,7.0,0.8571428656578064,1.0
3,878,0,7,7.0,0.8571428656578064,1.0
4,2893,0,7,7.0,0.8571428656578064,1.0
5,2007,0,7,7.0,0.8571428656578064,1.0
6,1983,0,7,7.0,0.8571428656578064,1.0
7,2008,0,7,7.0,0.8571428656578064,1.0
8,1614,0,7,7.0,0.8571428656578064,1.0
9,3780,7,7,7.0,0.8571428656578064,1.0
10,3375,0,7,6.996696949005127,0.8566709756851196,0.999436616897583
11,1068,0,7,6.903033256530762,0.8432904481887817,0.9806883335113525
12,3367,0,7,6.828727722167969,0.8326753973960876,0.954448401927948
13,3208,7,7,6.8109331130981445,0.830133318901062,0.9496130347251892
14,3335,7,7,6.611895561218262,0.8016993403434753,0.9051312208175659
15,3250,0,7,6.364055156707764,0.7662935853004456,0.8500185012817383
16,3432,1,7,6.151186943054199,0.7358838319778442,0.8139303922653198
17,3225,3,7,6.036847114562988,0.7195495963096619,0.7739883065223694
18,3410,7,7,5.789968013763428,0.6842811703681946,0.7182424068450928
19,3427,1,7,5.757930278778076,0.6797043085098267,0.7673726677894592
20,3100,0,7,5.515218734741211,0.6450312733650208,0.6587277054786682
