P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,129,809,517,28,2,43,2
2,0,150,710,401,128,45,95,0
3,0,101,732,458,112,40,87,0
4,0,86,700,479,124,73,55,12
5,0,168,755,385,65,65,89,2
