P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,772,429,130,103,20,38,38
2,0,699,368,144,86,73,55,104
3,0,617,391,195,131,59,61,76
4,0,604,384,173,173,60,70,65
5,0,591,460,171,77,41,82,107
