P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,70,434,638,72,24,66,17
2,0,89,500,466,96,33,71,66
3,0,90,458,517,116,65,47,27
4,0,79,489,465,126,54,89,19
5,0,136,456,476,98,35,93,26
