P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,64,505,796,84,23,56,2
2,0,94,622,543,101,48,120,1
3,0,86,597,587,116,50,93,1
4,0,83,552,589,161,49,86,9
5,0,153,611,498,90,71,102,4
