P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,831,333,126,149,25,24,42
2,0,763,278,125,111,74,49,129
3,0,689,319,180,124,72,68,78
4,0,659,308,175,156,68,79,84
5,0,689,372,162,92,32,81,101
