group,src,dst,method,path,hop,mean_risk,max_risk,cvar80,cvar90,cvar95,re,hhi,gini,total_risk,hop_increase_pct,risk_reduction_pct,cvar90_reduction_pct
high_high,3142,1367,Hop-shortest,3142 3143 4625 1391 1392 3680 4429 3636 4787 3477 5018 3946 1368 1367,13,0.05716027391071503,0.44801780581474304,0.17252307571470737,0.24534308537840843,0.44801780581474304,0.034055894813858546,0.37737014764421484,0.5616886480711527,0.7430835608392954,0.0,0.0,0.0
high_high,3142,1367,Mean-risk-raw,3142 3143 4625 3379 2386 3535 3712 3837 3740 3777 5018 3946 1368 1367,13,0.02579870977653907,0.042831964790821075,0.03751566198964914,0.042831964790821075,0.042831964790821075,0.002900337800383568,0.08346334322268292,0.13439869688942663,0.3353832270950079,0.0,0.5486601443359223,0.8254201265726157
high_high,3142,1367,Mean-risk-floor,3142 3143 4625 3379 2386 3535 3712 3837 3740 3777 5018 3946 1368 1367,13,0.02579870977653907,0.042831964790821075,0.03751566198964914,0.042831964790821075,0.042831964790821075,0.002900337800383568,0.08346334322268292,0.13439869688942663,0.3353832270950079,0.0,0.5486601443359223,0.8254201265726157
high_high,3142,1367,CVaR-risk,3142 3143 4625 3379 2386 3535 3712 4295 3566 3777 5018 3946 1368 1367,13,0.026517094757694464,0.042831964790821075,0.03501721378415823,0.042831964790821075,0.042831964790821075,0.003247250301333574,0.08291086063923182,0.13630623477909443,0.34472223185002804,0.0,0.5360922377811609,0.8254201265726157
high_high,3142,1367,CVaR+Concentration,3142 3143 4625 3379 2386 3535 3712 4295 3566 3777 5018 3946 1368 1367,13,0.026517094757694464,0.042831964790821075,0.03501721378415823,0.042831964790821075,0.042831964790821075,0.003247250301333574,0.08291086063923182,0.13630623477909443,0.34472223185002804,0.0,0.5360922377811609,0.8254201265726157
high_normal,3414,3516,Hop-shortest,3414 4295 3566 4094 4733 3846 3516,6,0.029805348565181095,0.03879256546497345,0.03879256546497345,0.03879256546497345,0.03879256546497345,0.005366655066609383,0.17470212078237676,0.11541044075371731,0.17883209139108658,0.0,0.0,0.0
high_normal,3414,3516,Mean-risk-raw,3414 4295 3566 4094 4733 3846 3516,6,0.029805348565181095,0.03879256546497345,0.03879256546497345,0.03879256546497345,0.03879256546497345,0.005366655066609383,0.17470212078237676,0.11541044075371731,0.17883209139108658,0.0,0.0,0.0
high_normal,3414,3516,Mean-risk-floor,3414 4295 3566 4094 4733 3846 3516,6,0.029805348565181095,0.03879256546497345,0.03879256546497345,0.03879256546497345,0.03879256546497345,0.005366655066609383,0.17470212078237676,0.11541044075371731,0.17883209139108658,0.0,0.0,0.0
high_normal,3414,3516,CVaR-risk,3414 4295 3566 4094 4733 3846 3516,6,0.029805348565181095,0.03879256546497345,0.03879256546497345,0.03879256546497345,0.03879256546497345,0.005366655066609383,0.17470212078237676,0.11541044075371731,0.17883209139108658,0.0,0.0,0.0
high_normal,3414,3516,CVaR+Concentration,3414 4295 3566 4094 4733 3846 3516,6,0.029805348565181095,0.03879256546497345,0.03879256546497345,0.03879256546497345,0.03879256546497345,0.005366655066609383,0.17470212078237676,0.11541044075371731,0.17883209139108658,0.0,0.0,0.0
normal_high,220,858,Hop-shortest,220 3477 4203 3514 1298 3643 858,6,0.026783524779602885,0.04266836494207382,0.04266836494207382,0.04266836494207382,0.04266836494207382,0.005906944473584493,0.20402886589757294,0.2543450675980474,0.1607011486776173,0.0,0.0,0.0
normal_high,220,858,Mean-risk-raw,220 3477 4203 3514 1298 3643 858,6,0.026783524779602885,0.04266836494207382,0.04266836494207382,0.04266836494207382,0.04266836494207382,0.005906944473584493,0.20402886589757294,0.2543450675980474,0.1607011486776173,0.0,0.0,0.0
normal_high,220,858,Mean-risk-floor,220 3477 4203 3514 1298 3643 858,6,0.026783524779602885,0.04266836494207382,0.04266836494207382,0.04266836494207382,0.04266836494207382,0.005906944473584493,0.20402886589757294,0.2543450675980474,0.1607011486776173,0.0,0.0,0.0
normal_high,220,858,CVaR-risk,220 3477 4203 3514 1298 3643 858,6,0.026783524779602885,0.04266836494207382,0.04266836494207382,0.04266836494207382,0.04266836494207382,0.005906944473584493,0.20402886589757294,0.2543450675980474,0.1607011486776173,0.0,0.0,0.0
normal_high,220,858,CVaR+Concentration,220 3477 4203 3514 1298 3643 858,6,0.026783524779602885,0.04266836494207382,0.04266836494207382,0.04266836494207382,0.04266836494207382,0.005906944473584493,0.20402886589757294,0.2543450675980474,0.1607011486776173,0.0,0.0,0.0
