P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,9,911,312,173,34,7,35,49
2,12,828,262,126,70,55,141,35
3,7,769,280,176,79,65,112,42
4,8,725,285,159,67,96,98,91
5,15,781,325,148,35,60,110,55
