P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,789,231,109,56,38,81,16
2,3,718,199,93,101,25,172,10
3,10,634,258,131,91,84,103,9
4,3,672,216,161,70,45,116,38
5,10,687,256,117,66,29,138,17
