beta,seed,is_feasible,pyvrp_cost,num_routes,routes,global_risk,global_cvar90,max_vehicle_risk,max_vehicle_cvar90,vehicle_risk_gini,risk_variance,edge_burden_gini_used,top10_burden_share,max_edge_burden
0.0,0,True,133997,5,"[[0, 14, 42, 41, 1, 45, 11, 15, 3, 16, 48, 0], [0, 18, 32, 4, 29, 19, 6, 24, 40, 20, 44, 0], [0, 27, 35, 5, 36, 28, 26, 23, 30, 12, 49, 0], [0, 46, 22, 7, 8, 43, 33, 34, 2, 25, 39, 0], [0, 17, 13, 10, 37, 50, 38, 31, 9, 47, 21, 0]]",6.784917800803669,0.1928239995012841,2.2276799788232893,0.33921023132279515,0.17363010284806224,0.2140601514907547,0.8426537839948915,0.8745568177854417,0.8502731323242188
0.0,1,True,133997,5,"[[0, 17, 13, 10, 37, 50, 38, 31, 9, 47, 21, 0], [0, 18, 32, 4, 29, 6, 19, 24, 40, 20, 44, 0], [0, 14, 42, 41, 1, 11, 45, 15, 3, 16, 48, 0], [0, 46, 22, 7, 8, 43, 33, 34, 2, 25, 39, 0], [0, 27, 35, 5, 36, 28, 26, 23, 30, 12, 49, 0]]",6.784917800803669,0.1928239995012841,2.2276799788232893,0.33921023132279515,0.17363010284806224,0.2140601514907547,0.8426537839948915,0.8745568177854417,0.8502731323242188
0.0,2,True,133998,5,"[[0, 16, 3, 15, 45, 11, 1, 41, 42, 14, 48, 0], [0, 25, 2, 34, 33, 43, 8, 7, 22, 46, 39, 0], [0, 38, 31, 9, 47, 21, 27, 23, 30, 49, 12, 0], [0, 26, 28, 36, 5, 35, 10, 37, 50, 13, 17, 0], [0, 44, 20, 40, 24, 6, 19, 29, 4, 32, 18, 0]]",8.459552178974263,0.2913352526151217,2.4970394889824092,0.4250219941139221,0.23072679985999578,0.5002335030120709,0.8504118023174392,0.8713044844493303,0.8502731323242188
0.0,3,True,133998,5,"[[0, 12, 49, 30, 23, 26, 28, 36, 5, 20, 44, 0], [0, 14, 42, 41, 1, 45, 11, 15, 3, 16, 48, 0], [0, 27, 35, 10, 37, 50, 38, 31, 9, 47, 21, 0], [0, 25, 2, 34, 33, 43, 8, 7, 22, 46, 39, 0], [0, 18, 32, 4, 29, 19, 6, 24, 40, 13, 17, 0]]",6.372974271303974,0.17981230188161135,2.100772702600807,0.2398040370317176,0.245538610840216,0.3123112053351987,0.8424482274103091,0.87047036232645,0.8502731323242188
0.0,4,True,133997,5,"[[0, 48, 14, 42, 41, 1, 45, 11, 15, 3, 16, 0], [0, 44, 20, 40, 24, 19, 6, 4, 32, 29, 12, 0], [0, 25, 2, 34, 33, 43, 8, 7, 22, 46, 39, 0], [0, 27, 35, 5, 36, 28, 26, 23, 30, 18, 49, 0], [0, 17, 13, 10, 37, 50, 38, 31, 9, 47, 21, 0]]",7.780410802573897,0.2669878090516879,3.0405755906831473,0.5630158424377442,0.294935886260727,0.7265117443468231,0.8667387633389108,0.8942271137568206,1.7005462646484375
1.0,0,True,158553,5,"[[0, 45, 25, 2, 28, 26, 23, 30, 15, 16, 1, 0], [0, 35, 18, 34, 33, 36, 31, 9, 47, 21, 27, 0], [0, 42, 41, 24, 19, 6, 29, 4, 32, 39, 11, 0], [0, 46, 22, 7, 8, 43, 5, 50, 38, 3, 14, 0], [0, 48, 49, 12, 40, 37, 10, 13, 17, 44, 20, 0]]",2.9660682858520886,0.06298583724669048,0.9594949685269967,0.13041974293688932,0.20110580997585403,0.048036352066658176,0.7428981402459678,0.7378729117259506,0.36761897802352905
1.0,1,True,158319,5,"[[0, 48, 45, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 13, 17, 43, 8, 7, 22, 46, 15, 3, 14, 0], [0, 42, 41, 24, 6, 19, 40, 44, 20, 16, 1, 0], [0, 27, 21, 47, 29, 4, 32, 18, 35, 10, 37, 0], [0, 11, 39, 9, 31, 38, 50, 36, 5, 33, 34, 0]]",2.8202532676950796,0.07055400245423828,0.952681811642833,0.13075244023154178,0.2863805507333812,0.08490908891962676,0.7242533434195304,0.7194678873576633,0.36761897802352905
1.0,2,True,157868,5,"[[0, 1, 16, 15, 45, 25, 2, 28, 26, 23, 30, 0], [0, 21, 47, 9, 31, 36, 7, 8, 43, 22, 46, 0], [0, 49, 12, 40, 10, 37, 13, 17, 44, 20, 48, 0], [0, 14, 3, 38, 50, 5, 33, 34, 18, 35, 27, 0], [0, 42, 41, 24, 19, 6, 29, 4, 32, 39, 11, 0]]",2.79788664575608,0.05830368378332683,0.9594949685269967,0.13041974293688932,0.1960902866879244,0.0459987020221418,0.7315040658989957,0.7264814627087979,0.36761897802352905
1.0,3,True,157902,5,"[[0, 27, 21, 47, 29, 4, 32, 39, 11, 45, 48, 0], [0, 42, 41, 24, 6, 19, 12, 13, 17, 44, 20, 0], [0, 1, 16, 15, 25, 2, 28, 26, 23, 30, 49, 0], [0, 40, 9, 31, 36, 33, 34, 18, 35, 10, 37, 0], [0, 46, 22, 7, 8, 43, 5, 50, 38, 3, 14, 0]]",2.748747610647115,0.06844624704016107,0.8421613057580544,0.0819124742411077,0.22722960887455534,0.051537144189625406,0.7266625801655084,0.7164877096726991,0.36761897802352905
1.0,4,True,158017,5,"[[0, 1, 45, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 36, 5, 50, 38, 31, 9, 47, 21, 27, 48, 0], [0, 14, 3, 16, 20, 44, 17, 13, 10, 37, 40, 0], [0, 42, 41, 24, 6, 19, 29, 4, 32, 39, 15, 0], [0, 35, 18, 34, 33, 43, 8, 7, 22, 46, 11, 0]]",2.6601521263219183,0.05018330585995787,0.9653261518105865,0.09953299583867192,0.30299083930233794,0.0820299222397008,0.7213505535354594,0.7111728474627941,0.36761897802352905
