edge_id,src,dst,w_raw,w_norm,severity,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3494,3574,0.0,0.009999999776482582,2.1604044437408447,0.16577206552028656,0.0016577206552028656,1,3,3
1,0,3494,0.0,0.009999999776482582,3.3893396854400635,0.3413342535495758,0.0034133424051105976,1,4,4
2,0,3780,0.0,0.009999999776482582,3.3893396854400635,0.3413342535495758,0.0034133424051105976,1,4,4
3,1,3780,0.0,0.009999999776482582,3.87939190864563,0.41134169697761536,0.004113416653126478,1,4,4
4,1,3494,0.0,0.009999999776482582,3.87939190864563,0.41134169697761536,0.004113416653126478,1,4,4
5,3494,3780,0.9999998807907104,0.9999998807907104,2.235476016998291,0.17649658024311066,0.17649656534194946,5,3,15
6,2,3573,0.0,0.009999999776482582,3.7852399349212646,0.39789143204689026,0.003978914115577936,1,4,4
7,2,3494,0.0,0.009999999776482582,3.7852399349212646,0.39789143204689026,0.003978914115577936,1,4,4
8,3,4,0.0,0.009999999776482582,1.8617364168167114,0.12310520559549332,0.0012310519814491272,1,2,2
9,4,5,0.0,0.009999999776482582,1.8617364168167114,0.12310520559549332,0.0012310519814491272,1,2,2
10,5,6,0.0,0.009999999776482582,4.850918769836426,0.5501312613487244,0.005501312669366598,1,5,5
11,7,3780,0.0,0.009999999776482582,3.9459638595581055,0.4208519756793976,0.004208519589155912,1,4,4
12,7,3494,0.0,0.009999999776482582,3.9459638595581055,0.4208519756793976,0.004208519589155912,1,4,4
13,8,3497,0.0,0.009999999776482582,2.1874680519104004,0.16963829100131989,0.0016963828820735216,1,3,3
14,8,9,0.0,0.009999999776482582,3.842561960220337,0.4060802757740021,0.004060802515596151,1,4,4
15,9,10,0.0,0.009999999776482582,3.842561960220337,0.4060802757740021,0.004060802515596151,1,4,4
16,10,3497,0.0,0.009999999776482582,3.703587532043457,0.3862268030643463,0.0038622680585831404,1,4,4
17,11,3782,0.0,0.009999999776482582,3.794863700866699,0.39926624298095703,0.00399266229942441,1,4,4
18,11,12,0.0,0.009999999776482582,3.794863700866699,0.39926624298095703,0.00399266229942441,1,4,4
19,12,13,0.0,0.009999999776482582,2.314457893371582,0.18777969479560852,0.001877796952612698,1,3,3
20,13,14,0.0,0.009999999776482582,4.239891052246094,0.46284157037734985,0.004628415685147047,1,5,5
21,14,15,0.0,0.009999999776482582,4.239891052246094,0.46284157037734985,0.004628415685147047,1,5,5
22,16,17,0.0,0.009999999776482582,4.34432315826416,0.4777604639530182,0.004777604714035988,1,5,5
23,17,3181,0.0,0.009999999776482582,4.34432315826416,0.4777604639530182,0.004777604714035988,1,5,5
24,18,3181,0.0,0.009999999776482582,4.161219596862793,0.4516027867794037,0.004516027867794037,1,5,5
25,19,3181,0.0,0.009999999776482582,2.5449655055999756,0.22070935368537903,0.00220709340646863,1,3,3
26,19,20,0.0,0.009999999776482582,2.5449655055999756,0.22070935368537903,0.00220709340646863,1,3,3
27,20,3784,0.0,0.009999999776482582,1.59869384765625,0.0855276957154274,0.0008552769431844354,1,2,2
28,21,3784,0.0,0.009999999776482582,2.8614277839660645,0.2659182548522949,0.0026591825298964977,1,3,3
29,21,22,0.0,0.009999999776482582,2.8614277839660645,0.2659182548522949,0.0026591825298964977,1,3,3
30,22,23,0.0,0.009999999776482582,3.961451768875122,0.42306452989578247,0.004230645019561052,1,4,4
31,24,25,0.0,0.009999999776482582,2.8212151527404785,0.26017358899116516,0.002601735759526491,1,3,3
32,25,26,0.0,0.009999999776482582,2.8212151527404785,0.26017358899116516,0.002601735759526491,1,3,3
33,26,3497,0.0,0.009999999776482582,2.1874680519104004,0.16963829100131989,0.0016963828820735216,1,3,3
34,4838,4839,0.9999998807907104,0.9999998807907104,2.7950992584228516,0.25644275546073914,0.25644272565841675,5,3,15
35,3785,4838,0.0,0.009999999776482582,2.7950992584228516,0.25644275546073914,0.0025644274428486824,1,3,3
36,3785,4839,0.0,0.009999999776482582,2.113895893096924,0.15912798047065735,0.0015912797534838319,1,3,3
37,3495,4839,0.5,0.5049999952316284,2.7015628814697266,0.24308040738105774,0.12275560200214386,5,3,15
38,4838,4840,0.5,0.5049999952316284,2.7950992584228516,0.25644275546073914,0.12950359284877777,5,3,15
39,4839,4840,0.0,0.009999999776482582,2.3016245365142822,0.18594636023044586,0.001859463518485427,1,3,3
40,27,4839,0.0,0.009999999776482582,2.3483402729034424,0.19262003898620605,0.0019262003479525447,1,3,3
41,27,4838,0.0,0.009999999776482582,2.7950992584228516,0.25644275546073914,0.0025644274428486824,1,3,3
42,28,3787,0.0,0.009999999776482582,2.017826557159424,0.14540378749370575,0.0014540378469973803,1,3,3
43,3182,3787,0.5,0.5049999952316284,2.1161890029907227,0.1594555675983429,0.08052506297826767,5,3,15
44,29,3790,0.0,0.009999999776482582,3.4967527389526367,0.35667896270751953,0.0035667894408106804,1,4,4
