P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,87,299,781,297,16,43,7
2,0,98,352,650,260,36,84,49
3,0,73,343,694,278,43,69,30
4,0,67,282,714,296,59,52,59
5,0,187,384,553,232,33,105,35
