P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,629,572,222,42,7,56,2
2,0,476,502,276,122,37,114,2
3,0,357,619,315,109,52,75,3
4,0,443,545,318,102,58,52,11
5,0,433,618,292,44,33,106,3
