P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,672,235,103,99,42,39,131
2,0,615,201,100,66,62,70,207
3,0,519,232,125,83,84,89,188
4,0,566,165,137,124,66,58,205
5,0,553,257,139,94,40,52,185
