P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,802,294,128,141,61,20,84
2,0,697,253,144,78,50,94,213
3,0,604,239,207,125,79,104,172
4,0,597,209,184,104,97,132,206
5,1,677,277,160,74,75,62,203
