P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,114,456,778,135,1,44,2
2,0,126,495,549,203,45,111,0
3,0,104,471,633,186,41,95,0
4,0,71,448,666,197,69,66,12
5,0,170,531,550,116,63,97,2
