rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3475,8,8,7.720550537109375,0.9600786566734314,0.9598491787910461
2,1099,0,8,7.374164581298828,0.9105949401855469,0.9701966047286987
3,2910,0,7,7.293900966644287,0.8991287350654602,0.9980621337890625
4,1317,0,7,7.275704860687256,0.8965292572975159,0.9797998070716858
5,3487,8,8,7.250149250030518,0.8928784728050232,0.9156812429428101
6,4636,0,7,7.235964775085449,0.8908520936965942,0.9980278611183167
7,2657,0,7,7.101674556732178,0.8716678023338318,0.9918799996376038
8,2795,0,7,7.061222553253174,0.8658889532089233,0.9999650716781616
9,2412,0,7,7.052001476287842,0.8645716309547424,0.998854398727417
10,3335,7,7,7.000506401062012,0.8572152256965637,0.9995514154434204
11,3367,0,7,6.999793529510498,0.8571133613586426,0.9999625086784363
12,3208,7,7,6.998536109924316,0.8569337129592896,0.9996967315673828
13,4091,7,7,6.982044696807861,0.8545778393745422,0.948434054851532
14,3439,0,7,6.980661392211914,0.854380190372467,0.9590171575546265
15,878,0,7,6.979668140411377,0.8542383313179016,0.9513477683067322
16,3100,0,7,6.97830057144165,0.8540429472923279,0.995724081993103
17,3300,7,7,6.959734916687012,0.8513907194137573,0.9905917644500732
18,3901,7,7,6.95669412612915,0.8509563207626343,0.8990097045898438
19,3448,7,7,6.954931735992432,0.850704550743103,0.9804461598396301
20,1983,0,7,6.947934150695801,0.8497048616409302,0.964615523815155
