rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3079,3794,4113,0.8626388907432556,0.9999998807907104,7.038473129272461,5,8,40
2,3080,3794,4369,0.8626388907432556,0.9999998807907104,7.038473129272461,5,8,40
3,3077,3794,4699,0.8626388907432556,0.9999998807907104,7.038473129272461,5,8,40
4,1040,3777,4886,0.8560394644737244,0.9999998807907104,6.992277145385742,5,7,35
5,6058,3777,4260,0.8560394644737244,0.9999998807907104,6.992277145385742,5,7,35
6,6056,3777,4238,0.8560394644737244,0.9999998807907104,6.992277145385742,5,7,35
7,837,3739,3777,0.8560394644737244,0.9999998807907104,6.992277145385742,5,7,35
8,2373,3477,4202,0.8558443188667297,0.9999998807907104,6.99091100692749,5,7,35
9,372,3477,3862,0.8558443188667297,0.9999998807907104,6.99091100692749,5,7,35
10,451,3477,3873,0.8558443188667297,0.9999998807907104,6.99091100692749,5,7,35
11,4170,4485,4620,0.8532469868659973,0.9999998807907104,6.972729682922363,5,7,35
12,4165,4485,5102,0.8532469868659973,0.9999998807907104,6.972729682922363,5,7,35
13,4863,4437,5141,0.8357166647911072,0.9999998807907104,6.850017547607422,5,7,35
14,5219,4437,5171,0.8357166647911072,0.9999998807907104,6.850017547607422,5,7,35
15,5221,4437,4530,0.8357166647911072,0.9999998807907104,6.850017547607422,5,7,35
16,5216,4437,5170,0.8357166647911072,0.9999998807907104,6.850017547607422,5,7,35
17,5218,4437,5169,0.8357166647911072,0.9999998807907104,6.850017547607422,5,7,35
18,3029,4339,4437,0.8357166647911072,0.9999998807907104,6.850017547607422,5,7,35
19,4861,4437,4819,0.8357166647911072,0.9999998807907104,6.850017547607422,5,7,35
20,2894,4437,4521,0.8357166647911072,0.9999998807907104,6.850017547607422,5,7,35
