rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3721,8,8,7.42227029800415,0.9174671769142151,0.9640388488769531
2,3537,8,8,7.232814788818359,0.8904021382331848,0.9320259094238281
3,3475,8,7,7.183798313140869,0.8833997845649719,0.9614216685295105
4,3300,7,7,7.116554260253906,0.8737934827804565,0.9919885993003845
5,3487,8,8,7.112741470336914,0.8732487559318542,0.9188719987869263
6,4180,0,8,7.109886646270752,0.872840940952301,0.9262232184410095
7,3439,0,7,7.051112651824951,0.8644446730613708,0.934994101524353
8,3335,7,7,7.03651762008667,0.8623596429824829,0.9981333017349243
9,3772,8,8,7.011232376098633,0.8587474822998047,0.8651021122932434
10,3367,0,7,7.003860950469971,0.8576944470405579,0.999994158744812
11,3208,7,7,7.0013909339904785,0.8573415875434875,0.9999759197235107
12,4060,8,8,6.954705715179443,0.8506722450256348,0.889714777469635
13,3198,7,7,6.952812671661377,0.8504018187522888,0.9353173971176147
14,3250,0,7,6.9146409034729,0.8449487090110779,0.9985653162002563
15,3100,0,7,6.8694748878479,0.8384963870048523,0.9878466129302979
16,3448,7,7,6.844521999359131,0.8349317312240601,0.9233344793319702
17,253,0,7,6.817751884460449,0.8311074376106262,0.9630200266838074
18,3901,7,7,6.745255947113037,0.8207508325576782,0.8848133087158203
19,3410,7,7,6.664648056030273,0.8092354536056519,0.9107971787452698
20,3299,1,7,6.633618354797363,0.8048025965690613,0.8897907733917236
