P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,302,481,376,66,36,48,12
2,0,435,461,177,85,37,116,10
3,0,343,447,266,119,67,76,2
4,0,339,478,260,71,49,96,28
5,0,253,482,330,104,40,103,8
