rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9459840655326843,1.0,7.621888637542725,5,8,40
2,3297,3208,3873,0.8557303547859192,1.0,6.9901123046875,5,7,35
3,2148,3208,3862,0.8557303547859192,1.0,6.9901123046875,5,7,35
4,3636,3335,3804,0.8552349805831909,1.0,6.986644744873047,5,7,35
5,2115,3116,3335,0.8552349805831909,1.0,6.986644744873047,5,7,35
6,2177,3335,4325,0.8552349805831909,1.0,6.986644744873047,5,7,35
7,2174,3335,3866,0.8552349805831909,1.0,6.986644744873047,5,7,35
8,3173,3335,3861,0.8552349805831909,1.0,6.986644744873047,5,7,35
9,5170,3300,4627,0.849497377872467,1.0,6.946481704711914,5,7,35
10,2930,3244,3300,0.849497377872467,1.0,6.946481704711914,5,7,35
11,4347,4357,4589,0.8477770090103149,1.0,6.934439182281494,5,7,35
12,4053,4357,4562,0.8477770090103149,1.0,6.934439182281494,5,7,35
13,4055,4357,4563,0.8477770090103149,1.0,6.934439182281494,5,7,35
14,4345,3652,4357,0.8477770090103149,1.0,6.934439182281494,5,7,35
15,237,3487,3488,0.8319463133811951,1.0,6.823624134063721,5,7,35
16,4647,3100,4199,0.8017206788063049,1.0,6.612044811248779,5,7,35
17,999,3100,3684,0.8017206788063049,1.0,6.612044811248779,5,7,35
18,1002,3100,3685,0.8017206788063049,1.0,6.612044811248779,5,7,35
19,1001,3100,3771,0.8017206788063049,1.0,6.612044811248779,5,7,35
20,1069,3100,3698,0.8017206788063049,1.0,6.612044811248779,5,7,35
