rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.880995750427246,0.9829993844032288,0.984194278717041
2,3816,8,8,7.378388404846191,0.9111983180046082,0.897488534450531
3,2794,0,7,7.2099504470825195,0.8871358036994934,0.999613881111145
4,4315,8,8,7.187145709991455,0.8838779330253601,0.8855984210968018
5,3777,7,7,7.0388922691345215,0.8626989126205444,0.9957154989242554
6,3901,0,7,6.9969611167907715,0.8567087054252625,0.9997917413711548
7,4485,7,7,6.992216110229492,0.8560308814048767,0.9978517889976501
8,3593,0,7,6.977267265319824,0.8538953065872192,0.9999293088912964
9,3477,0,7,6.969240188598633,0.8527485728263855,0.9974074959754944
10,3955,7,7,6.922825813293457,0.8461179733276367,0.977974534034729
11,4631,0,7,6.821916580200195,0.8317023515701294,0.9670047760009766
12,4871,7,7,6.80657434463501,0.8295106291770935,0.9211333394050598
13,3846,3,8,6.742815017700195,0.8204021453857422,0.8256223797798157
14,3721,1,7,6.742526054382324,0.8203608393669128,0.9403032064437866
15,4370,6,7,6.622790336608887,0.8032557368278503,0.864646315574646
16,3794,7,7,6.4629225730896,0.7804175019264221,0.8758204579353333
17,4389,8,8,6.413252353668213,0.7733217477798462,0.7844095230102539
18,4925,1,7,6.408351898193359,0.7726216912269592,0.836995005607605
19,3701,0,7,6.3124284744262695,0.7589183449745178,0.7790740728378296
20,4403,0,8,6.281421661376953,0.7544888257980347,0.7873352766036987
