P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,550,447,127,124,54,19,0
2,0,490,434,152,106,56,83,0
3,0,400,437,204,187,51,41,0
4,0,421,464,182,137,82,35,0
5,0,425,443,199,138,62,53,0
