rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.907009601593018,0.9867156744003296,0.9750334620475769
2,4198,8,8,7.23825740814209,0.891179621219635,0.8778361678123474
3,4315,8,8,7.162853717803955,0.8804076910018921,0.8698989152908325
4,4627,8,8,7.0788726806640625,0.8684104084968567,0.8710243701934814
5,2794,0,7,7.014191627502441,0.8591702580451965,0.9999673962593079
6,3593,0,7,6.999809741973877,0.8571156859397888,0.9999995827674866
7,3901,0,7,6.987848281860352,0.8554068803787231,0.999144434928894
8,3794,7,7,6.969634056091309,0.8528048396110535,0.9658849239349365
9,5157,7,7,6.961142539978027,0.8515917658805847,0.9910627603530884
10,3477,0,7,6.9438395500183105,0.8491199612617493,0.9903314709663391
11,3777,7,7,6.928665637969971,0.8469522595405579,0.9507689476013184
12,3484,0,7,6.904714584350586,0.8435306549072266,0.9543293118476868
13,5150,7,7,6.5304694175720215,0.7900670766830444,0.8572148680686951
14,3929,0,7,6.375106334686279,0.7678723335266113,0.7804284691810608
15,4485,7,7,6.272909164428711,0.7532727122306824,0.8739151954650879
16,4370,6,7,6.184228897094727,0.7406041026115417,0.7202932834625244
17,4158,1,7,6.07259464263916,0.7246564030647278,0.7953572869300842
18,3458,7,7,6.018978118896484,0.7169968485832214,0.8198873996734619
19,3756,6,6,6.008832931518555,0.7155475616455078,0.9920434355735779
20,4437,0,8,5.980068206787109,0.7114382982254028,0.6797505617141724
