P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,651,273,167,80,27,77,46
2,0,642,223,91,89,57,134,85
3,0,559,239,167,111,94,109,41
4,0,542,261,136,92,101,126,63
5,0,489,324,207,66,54,133,47
