rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,6056,3777,4238,0.8523394465446472,0.9999998807907104,6.966376781463623,5,7,35
2,837,3739,3777,0.8523394465446472,0.9999998807907104,6.966376781463623,5,7,35
3,6058,3777,4260,0.8523394465446472,0.9999998807907104,6.966376781463623,5,7,35
4,1040,3777,4886,0.8523394465446472,0.9999998807907104,6.966376781463623,5,7,35
5,451,3477,3873,0.846399188041687,0.9999998807907104,6.924795150756836,5,7,35
6,2373,3477,4202,0.846399188041687,0.9999998807907104,6.924795150756836,5,7,35
7,372,3477,3862,0.846399188041687,0.9999998807907104,6.924795150756836,5,7,35
8,4165,4485,5102,0.8462657928466797,0.9999998807907104,6.923861503601074,5,7,35
9,4170,4485,4620,0.8462657928466797,0.9999998807907104,6.923861503601074,5,7,35
10,3079,3794,4113,0.7473033666610718,0.9999998807907104,6.231123924255371,5,7,35
11,3080,3794,4369,0.7473033666610718,0.9999998807907104,6.231123924255371,5,7,35
12,3077,3794,4699,0.7473033666610718,0.9999998807907104,6.231123924255371,5,7,35
13,2904,3584,4613,0.717901349067688,0.9999998807907104,6.025310039520264,5,7,35
14,5487,3584,4470,0.717901349067688,0.9999998807907104,6.025310039520264,5,7,35
15,4246,3584,5118,0.717901349067688,0.9999998807907104,6.025310039520264,5,7,35
16,6602,3584,5220,0.717901349067688,0.9999998807907104,6.025310039520264,5,7,35
17,4384,3584,4426,0.717901349067688,0.9999998807907104,6.025310039520264,5,7,35
18,3847,4043,4828,0.6647670865058899,0.9999998807907104,5.653369903564453,5,6,30
19,3875,4043,5080,0.6647670865058899,0.9999998807907104,5.653369903564453,5,6,30
20,1639,3698,4158,0.6614183187484741,0.9999998807907104,5.6299285888671875,5,6,30
