experiment_tag,model,paper_model_name,split,eval_split,runs,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,qwk_mean,qwk_std,recall_6_8_mean,recall_6_8_std,precision_6_8_mean,precision_6_8_std,pr_auc_high_mean,pr_auc_high_std,high_fn_rate_mean,high_fn_rate_std,brier_mean,brier_std,ece_mean,ece_std
paper_teg_gate_fusions_10seed,graphsage_teg_gate,GraphSAGE-TEG-Gate,B,data_2020_train,10,0.35211239539080275,0.05353908478456514,0.6865137486343016,0.017915186109907128,0.824656322618042,0.04571870208711272,0.6372827352160606,0.03295084060009866,0.725,0.06454972243679027,0.6505273741743006,0.07043187395742015,0.7625118093477263,0.05234620797395172,0.275,0.06454972243679027,0.3698147863149643,0.01582538949705674,0.08624219895831724,0.013857720217070641
paper_teg_gate_fusions_10seed,graphsage_teg_gate,GraphSAGE-TEG-Gate,B,data_2021_test,10,0.24202058745327534,0.02063761179918791,0.6045126954361943,0.02251726539714605,1.2325269720369185,0.06349268126636815,0.2665253553943882,0.10047202084067151,0.28076923076923077,0.0993899868887913,0.3940596001940059,0.09748264470989311,0.3675308406749176,0.06415114339510104,0.7192307692307692,0.09938998688879132,0.494035404920578,0.034613830865486854,0.08535578904656675,0.01652302321867379
paper_teg_gate_fusions_10seed,graphsage_teg_gate,GraphSAGE-TEG-Gate,B,data_2021_train,10,0.43101151012765015,0.08687966102161947,0.7157381187790405,0.026447662493746357,0.6394561259520766,0.09016924335471445,0.7652579726980213,0.05140086228556522,0.885,0.08181958472422383,0.7887282232780953,0.07837226340855563,0.8936036444265543,0.06826906775042463,0.11500000000000002,0.08181958472422385,0.3058289110660553,0.01993436072685609,0.09899184169586409,0.020173944524628708
paper_teg_gate_fusions_10seed,graphsage_teg_gate,GraphSAGE-TEG-Gate,B,data_2021_val,10,0.2485719437715536,0.046161298773331035,0.6053705863287135,0.04767168934212669,1.2108270794878393,0.1390145704468367,0.3813684131542548,0.22739518173154225,0.44000000000000006,0.22705848487901867,0.4652380952380953,0.24819123958837713,0.5339228192859772,0.18870179247296945,0.56,0.2270584848790187,0.5152191758155823,0.05622722773205399,0.19284272409147687,0.036977704581264655
paper_teg_gate_fusions_10seed,sgformer_teg_gate,SGFormer-TEG-Gate,B,data_2020_train,10,0.6019420539985407,0.09558336272830271,0.7637734093505002,0.04517237327630271,0.6862193319060057,0.25363019558300376,0.7549697879834124,0.10306208006712451,0.8800000000000001,0.14804278660801634,0.7442236227626036,0.10339402021986704,0.8969274339171707,0.1201690918801498,0.12,0.14804278660801637,0.3115310177206993,0.07652788419224509,0.08145030792046845,0.05116567965273885
paper_teg_gate_fusions_10seed,sgformer_teg_gate,SGFormer-TEG-Gate,B,data_2021_test,10,0.3002035291701165,0.03401876953910086,0.5905856510150904,0.02563633827483168,1.2776414356726755,0.12274308332342604,0.353232693586218,0.06264182238764579,0.36923076923076925,0.09797422140791179,0.40939545937933036,0.06472655145129101,0.3700741044909192,0.07572609710762485,0.6307692307692307,0.09797422140791179,0.5531556189060212,0.037932045673140756,0.12548180949446316,0.03908859013411162
paper_teg_gate_fusions_10seed,sgformer_teg_gate,SGFormer-TEG-Gate,B,data_2021_train,10,0.776410294991507,0.11521656725671167,0.8670342333288488,0.06644250635216249,0.4815997277628335,0.28998310464068794,0.8637064708632668,0.13802008554811046,0.93,0.14757295747452434,0.9035437378612772,0.10529814973046313,0.9639848005272047,0.07926653268996733,0.07,0.14757295747452437,0.20464628264307977,0.09555739258586222,0.12421305155042897,0.040857497882360115
paper_teg_gate_fusions_10seed,sgformer_teg_gate,SGFormer-TEG-Gate,B,data_2021_val,10,0.33287861438276906,0.0700533535710271,0.6436078301611061,0.037281217044755115,1.232465684860152,0.19623273175654835,0.4196429895976152,0.1744823026734659,0.48,0.16865480854231354,0.44000000000000006,0.15751739077023122,0.5247708159632285,0.1818439033266326,0.52,0.16865480854231357,0.5154404103755951,0.06607148351049456,0.1552482376827134,0.04874642628434313
