split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,high_risk_recall_at_top10pct,high_risk_recall_at_top20pct,ndcg_at_top20pct,high_risk_hits_at_10,high_risk_hits_at_20
data_2020_train,0.4875043367261486,0.7453875844119423,0.5452302967049922,0.7869025042295665,1.0,0.7142857142857143,0.9518868285674423,0.0,0.2955896556377411,0.03096528625146869,0.9,1.0,0.9406163839590868,9.0,19.0
data_2021_train,0.591303356928357,0.8161870271245273,0.31100065700836976,0.897269096998583,1.0,0.9523809523809523,1.0,0.0,0.186920166015625,0.07684525525705381,0.9,1.0,0.9820005182192357,10.0,20.0
data_2021_val,0.2388888888888889,0.5985185185185186,1.079569974934098,0.5149089075206456,0.6,0.5,0.6047222222222222,0.4,0.472591370344162,0.07995069358083935,0.6,0.8,0.5771759615939217,4.0,5.0
data_2021_test,0.21504912952754682,0.5462504127971753,1.4009886070976423,0.24391720662698546,0.34615384615384615,0.2727272727272727,0.33942642045572824,0.6538461538461539,0.6021109819412231,0.1521192132621198,0.3076923076923077,0.5,0.44361195078500426,6.0,8.0
