split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.7279197546639407,0.8130489218444789,0.7259261899786864,0.7812112052679873,0.8709677419354839,0.8709677419354839,0.9684282713994277,0.12903225806451613
data_2020_val,0.21439393939393941,0.5968975468975469,1.6320948357318952,0.24880382775119614,0.3333333333333333,0.3,0.22986787990219698,0.6666666666666666
data_2021_test,0.32660217091928606,0.6145624271480661,1.3509787577711176,0.21963149846729657,0.17647058823529413,0.391304347826087,0.3437231250709039,0.8235294117647058
